country,year,source_file,file_path,missing_agencies
Turkey,1976,1976 15515.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Turkey/1976 15515.pdf,TÜBİTAK (Turkey)
Turkey,1977,1977 15865.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Turkey/1977 15865.pdf,TÜBİTAK (Turkey)
Turkey,1979,1979 16565.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Turkey/1979 16565.pdf,TÜBİTAK (Turkey)
Turkey,1980,1980 16916.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Turkey/1980 16916.pdf,TÜBİTAK (Turkey)
Turkey,1981,1981 17265.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Turkey/1981 17265.pdf,TÜBİTAK (Turkey)
Turkey,1983,1983 17895.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Turkey/1983 17895.pdf,TÜBİTAK (Turkey)
Turkey,2000,2000 23922.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Turkey/2000 23922.pdf,TÜBİTAK (Turkey)
Turkey,2005,2005 kanuntbmmc08905277.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Turkey/2005 kanuntbmmc08905277.pdf,TÜBİTAK (Turkey)
Turkey,2005,2005 tbmm22140033ss1270.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Turkey/2005 tbmm22140033ss1270.pdf,TÜBİTAK (Turkey)
Turkey,2005,2005 tbmm22140033ss1271.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Turkey/2005 tbmm22140033ss1271.pdf,TÜBİTAK (Turkey)
Turkey,1982,1982 17620.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Turkey/1982 17620.pdf,TAEK — Türkiye Atom Enerjisi Kurumu (Turkey)
