country,year,canonical_name,category,amount_local,currency,unit,item_type,source_kind,source_file,page_number,line_description_en,series_notes,traceability_status
Turkey,2006,KOSGEB (Turkey),innovation_instruments,209890000.0,YTL,lira,verified_override,original_pdf,2006 tbmm22103031ss1028.pdf,132,2006 budget proposal TABLO 2-b — special-budget other administrations audited manually,Özel Bütçeli SME support agency with R&D/innovation mandate.; verified from 2006 bütçe tasarısı TABLO 2-b using the audited special-budget administrations table,verified_against_original_file
Turkey,2007,KOSGEB (Turkey),innovation_instruments,221968000.0,YTL,lira,verified_override,original_pdf,2009-ButceGerekcesi_2009.pdf,89,2009 budget-justification multi-year table — audited annual column,verified from 2009 Bütçe Gerekçesi TABLO 9 using the audited 2007-2009 annual columns,verified_against_original_file
Turkey,2008,KOSGEB (Turkey),innovation_instruments,222368000.0,YTL,lira,verified_override,original_pdf,2009-ButceGerekcesi_2009.pdf,89,2009 budget-justification multi-year table — audited annual column,verified from 2009 Bütçe Gerekçesi TABLO 9 using the audited 2007-2009 annual columns,verified_against_original_file
Turkey,2009,KOSGEB (Turkey),innovation_instruments,329330000.0,TRY,lira,verified_override,original_pdf,2009-ButceGerekcesi_2009.pdf,89,2009 budget-justification multi-year table — audited annual column,"selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise; verified from 2009 Bütçe Gerekçesi TABLO 9 using the audited 2007-2009 annual columns",verified_against_original_file
Turkey,2006,TAEK — Türkiye Atom Enerjisi Kurumu (Turkey),science_agency,50050000.0,YTL,lira,verified_override,original_pdf,2006 tbmm22103031ss1028.pdf,132,2006 budget proposal TABLO 2-b — special-budget other administrations audited manually,"Nuclear R&D authority. Özel Bütçeli — appears in (II) SAYILI CETVEL.; selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise; verified from 2006 bütçe tasarısı TABLO 2-b using the audited special-budget administrations table",verified_against_original_file
Turkey,2007,TAEK — Türkiye Atom Enerjisi Kurumu (Turkey),science_agency,65075000.0,YTL,lira,verified_override,original_pdf,2009-ButceGerekcesi_2009.pdf,89,2009 budget-justification multi-year table — audited annual column,verified from 2009 Bütçe Gerekçesi TABLO 9 using the audited 2007-2009 annual columns,verified_against_original_file
Turkey,2008,TAEK — Türkiye Atom Enerjisi Kurumu (Turkey),science_agency,65139000.0,YTL,lira,verified_override,original_pdf,2009-ButceGerekcesi_2009.pdf,89,2009 budget-justification multi-year table — audited annual column,verified from 2009 Bütçe Gerekçesi TABLO 9 using the audited 2007-2009 annual columns,verified_against_original_file
Turkey,2009,TAEK — Türkiye Atom Enerjisi Kurumu (Turkey),science_agency,82169000.0,TRY,lira,verified_override,original_pdf,2009-ButceGerekcesi_2009.pdf,89,2009 budget-justification multi-year table — audited annual column,"Nuclear R&D authority. Özel Bütçeli — appears in (II) SAYILI CETVEL.; selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise; verified from 2009 Bütçe Gerekçesi TABLO 9 using the audited 2007-2009 annual columns",verified_against_original_file
Turkey,2006,TÜBA (Turkey),science_agency,4641000.0,YTL,lira,verified_override,original_pdf,2006 tbmm22103031ss1028.pdf,132,2006 budget proposal TABLO 2-b — special-budget other administrations audited manually,"Özel Bütçeli — appears in (II) SAYILI CETVEL.; selected from Turkey budget-family source row after excluding activity reports, final accounts, and targeted recovery noise; verified from 2006 bütçe tasarısı TABLO 2-b using the audited special-budget administrations table",verified_against_original_file
Turkey,2007,TÜBA (Turkey),science_agency,6275000.0,YTL,lira,verified_override,original_pdf,2009-ButceGerekcesi_2009.pdf,89,2009 budget-justification multi-year table — audited annual column,verified from 2009 Bütçe Gerekçesi TABLO 9 using the audited 2007-2009 annual columns,verified_against_original_file
