source_file,pdf_path,full_text_cache,selected_rows,selected_canonicals,selected_pages,selected_line_descriptions,selected_amounts,traceability_status,source_audit_note
1975_UK.pdf,Data/input/finance_bills/UK/1975_UK.pdf,Data/output/budget/full_text/UK/pdf_1256c6eb598b__1975_UK.txt.gz,0,,,,,not_used_in_final_series,
1976_UK.pdf,Data/input/finance_bills/UK/1976_UK.pdf,Data/output/budget/full_text/UK/pdf_cad89d628790__1976_UK.txt.gz,0,,,,,not_used_in_final_series,
1977_UK.pdf,Data/input/finance_bills/UK/1977_UK.pdf,Data/output/budget/full_text/UK/pdf_20a04458ae55__1977_UK.txt.gz,0,,,,,not_used_in_final_series,
1978_UK.pdf,Data/input/finance_bills/UK/1978_UK.pdf,Data/output/budget/full_text/UK/pdf_c0d3d200b713__1978_UK.txt.gz,0,,,,,not_used_in_final_series,
1979_UK.pdf,Data/input/finance_bills/UK/1979_UK.pdf,Data/output/budget/full_text/UK/pdf_3f5475172517__1979_UK.txt.gz,0,,,,,not_used_in_final_series,
1980_UK.pdf,Data/input/finance_bills/UK/1980_UK.pdf,Data/output/budget/full_text/UK/pdf_80485ca94603__1980_UK.txt.gz,0,,,,,not_used_in_final_series,
1981_UK.pdf,Data/input/finance_bills/UK/1981_UK.pdf,Data/output/budget/full_text/UK/pdf_93eb78fb6da6__1981_UK.txt.gz,0,,,,,not_used_in_final_series,
1982_UK.pdf,Data/input/finance_bills/UK/1982_UK.pdf,Data/output/budget/full_text/UK/pdf_ef3a0b480445__1982_UK.txt.gz,2,Industrial Innovation Support Measures (1982 package) | Industrial Innovation Support Measures (1982 package),None | None,"Budget 1982: 'New measures to promote research and innovation in industry will involve additional expenditure of £20 million in 1982-83.' Earliest confirmed genuine R&D appropriation in the UK corpus. | Budget 1982's forecast of '£45 million in 1984-85' for the same industrial-innovation measure. Not independently re-confirmed in the 1984 document itself (no matching mention found) — lower-confidence than the 1982/1983 figures, included as the best available number rather than left blank.",20000000.0 | 45000000.0,covered_by_final_series,
1983_UK.pdf,Data/input/finance_bills/UK/1983_UK.pdf,Data/output/budget/full_text/UK/pdf_c306c004a65e__1983_UK.txt.gz,1,Industrial Innovation Support Measures (1982 package),None,"Budget 1983: 'the cost is £39 million in 1983-84', updating the £35 million forecast given a year earlier in Budget 1982 for the same industrial-innovation measure. Using the more contemporaneous figure.",39000000.0,covered_by_final_series,
1984_UK.pdf,Data/input/finance_bills/UK/1984_UK.pdf,Data/output/budget/full_text/UK/pdf_d83f4fa36bfc__1984_UK.txt.gz,0,,,,,not_used_in_final_series,
