country,year,canonical_name,category,amount_local,currency,unit,item_type,source_kind,source_file,page_number,line_description_en,series_notes,traceability_status
Iceland,2016,Hafrannsóknastofnun (Marine Research Institute),science_agency,3418600000.0,ISK,krona,verified_override,original_pdf,2016 0703.pdf,4037,Verified against original Iceland budget file,gap: no matching rows in this year; manual override from original Iceland budget file,verified_against_original_file
Iceland,1996,Háskóli Íslands (University of Iceland),higher_education,20000000.0,ISK,krona,verified_override,original_pdf,1996 0500.pdf,7037,Verified against original Iceland budget file,manual override from original Iceland budget file,verified_against_original_file
Iceland,2016,Háskóli Íslands (University of Iceland),higher_education,18129500000.0,ISK,krona,verified_override,original_pdf,2016 0703.pdf,1681,Verified against original Iceland budget file,manual override from original Iceland budget file,verified_against_original_file
Iceland,2020,Háskóli Íslands (University of Iceland),higher_education,22020800000.0,ISK,krona,verified_override,original_pdf,2020 s0561-f_I.pdf,8276,Verified against original Iceland budget file,manual override from original Iceland budget file,verified_against_original_file
Iceland,2020,Háskólinn í Reykjavík (Reykjavik University),higher_education,3659900000.0,ISK,krona,verified_override,original_pdf,2020 s0561-f_I.pdf,8487,Verified against original Iceland budget file,gap: no matching rows in this year; manual override from original Iceland budget file,verified_against_original_file
Iceland,2016,Landbúnaðarháskóli Íslands (Agricultural University of Iceland),higher_education,1396500000.0,ISK,krona,verified_override,original_pdf,2016 0703.pdf,1787,Verified against original Iceland budget file,gap: no matching rows in this year; manual override from original Iceland budget file,verified_against_original_file
Iceland,2020,Landbúnaðarháskóli Íslands (Agricultural University of Iceland),higher_education,1588200000.0,ISK,krona,verified_override,original_pdf,2020 s0561-f_I.pdf,8423,Verified against original Iceland budget file,Validated against original Iceland budget files.; manual override from original Iceland budget file,verified_against_original_file
Iceland,2011,Nýsköpunarmiðstöð Íslands (Innovation Centre of Iceland),science_agency,1135600000.0,ISK,krona,verified_override,original_pdf,2011 0556.pdf,9152,Verified against original Iceland budget file,Validated against original Iceland budget files.; manual override from original Iceland budget file,verified_against_original_file
Iceland,1988,Rannsóknasjóður (Research Fund),science_agency,4910000.0,ISK,krona,verified_override,original_pdf,1988 0434.pdf,15862,Verified against original Iceland budget file,Research Fund. Distinct from Vísindasjóður. Merged into Rannís 2003.; manual override from original Iceland budget file,verified_against_original_file
Iceland,2016,Raunvísindastofnun Háskólans (Science Institute of the University of Iceland),science_agency,1354800000.0,ISK,krona,verified_override,original_pdf,2016 0703.pdf,1733,Verified against original Iceland budget file,Validated against original Iceland budget files. Distinct science institute within the University of Iceland system.; manual override from original Iceland budget file,verified_against_original_file
Iceland,2016,Tækniþróunarsjóður (Technology Development Fund),innovation_instruments,2352500000.0,ISK,krona,verified_override,original_pdf,2016 0703.pdf,4197,Verified against original Iceland budget file,Validated against original Iceland budget files.; manual override from original Iceland budget file,verified_against_original_file
Iceland,2016,Verkefnasjóður sjávarútvegsins (Project Fund for Fisheries),innovation_instruments,570000000.0,ISK,krona,verified_override,original_pdf,2016 0703.pdf,4079,Verified against original Iceland budget file,gap: no matching rows in this year; manual override from original Iceland budget file,verified_against_original_file
Iceland,2020,Verkefnasjóður sjávarútvegsins (Project Fund for Fisheries),innovation_instruments,264000000.0,ISK,krona,verified_override,original_pdf,2020 s0561-f_I.pdf,5165,Verified against original Iceland budget file,Validated against original Iceland budget files; later documents use Verkefnasjóður sjávarútvegsins for the same fisheries project-fund line.; manual override from original Iceland budget file,verified_against_original_file
Iceland,2016,Veðurstofa Íslands (Icelandic Meteorological Office),science_agency,2301200000.0,ISK,krona,verified_override,original_pdf,2016 0703.pdf,8277,Verified against original Iceland budget file,manual override from original Iceland budget file,verified_against_original_file
Iceland,2020,Veðurstofa Íslands (Icelandic Meteorological Office),science_agency,2520300000.0,ISK,krona,verified_override,original_pdf,2020 s0561-f_I.pdf,5958,Verified against original Iceland budget file,manual override from original Iceland budget file,verified_against_original_file
Iceland,1996,Vísindaráð (Science Council),science_agency,20000000.0,ISK,krona,verified_override,original_pdf,1996 0500.pdf,611,Verified against original Iceland budget file,Science Council. Merged into Rannís 2003.; manual override from original Iceland budget file,verified_against_original_file
