country,year,source_file,file_path,missing_agencies
Iceland,2003,2003 0608.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/2003 0608.pdf,Rannís (Icelandic Centre for Research)
Iceland,1975,1975 0246.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1975 0246.pdf,Rannsóknaráð ríkisins (National Research Council)
Iceland,1975,1975 aa19751975n128203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1975 aa19751975n128203.pdf,Rannsóknaráð ríkisins (National Research Council)
Iceland,1997,1997 0509.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1997 0509.pdf,Rannsóknaráð ríkisins (National Research Council)
Iceland,1998,1998 0706.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1998 0706.pdf,Rannsóknaráð ríkisins (National Research Council)
Iceland,1980,1980 0288.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1980 0288.pdf,Vísindasjóður (Science Fund)
Iceland,1977,1977 0282.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1977 0282.pdf,Vísindaráð (Science Council)
Iceland,1978,1978 0300.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1978 0300.pdf,Vísindaráð (Science Council)
Iceland,1979,1979 0313.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1979 0313.pdf,Vísindaráð (Science Council)
Iceland,1982,1982 0271.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1982 0271.pdf,Vísindaráð (Science Council)
Iceland,1983,1983 0247.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1983 0247.pdf,Vísindaráð (Science Council)
Iceland,1985,1985 0001.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1985 0001.pdf,Vísindaráð (Science Council)
Iceland,1986,1986 0430.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1986 0430.pdf,Vísindaráð (Science Council)
Iceland,1976,1976 0292.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1976 0292.pdf,Rannsóknasjóður (Research Fund)
Iceland,1984,1984 0305.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1984 0305.pdf,Rannsóknasjóður (Research Fund)
Iceland,1999,1999 0631.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1999 0631.pdf,Rannsóknasjóður (Research Fund)
Iceland,2000,2000 0455.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/2000 0455.pdf,Rannsóknasjóður (Research Fund)
Iceland,2017,2017 0087.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/2017 0087.pdf,Háskóli Íslands (University of Iceland)
Iceland,2018,2018 0144.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/2018 0144.pdf,Háskóli Íslands (University of Iceland)
Iceland,1987,1987 0499.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1987 0499.pdf,Háskólinn á Akureyri (University of Akureyri)
Iceland,1988,1988 0434.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1988 0434.pdf,Háskólinn á Akureyri (University of Akureyri)
Iceland,1989,1989 0430.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1989 0430.pdf,Háskólinn á Akureyri (University of Akureyri)
Iceland,1991,1991 0478.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1991 0478.pdf,Háskólinn á Akureyri (University of Akureyri)
Iceland,1992,1992 0374.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1992 0374.pdf,Háskólinn á Akureyri (University of Akureyri)
Iceland,1993,1993 0546.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1993 0546.pdf,Háskólinn á Akureyri (University of Akureyri)
Iceland,1994,1994 0488.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/1994 0488.pdf,Háskólinn á Akureyri (University of Akureyri)
Iceland,2006,2006 0540.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Iceland/2006 0540.pdf,Háskólinn á Akureyri (University of Akureyri)
