country,year,canonical_name,category,amount_local,unit,currency,item_type,line_description_en,source_file,page_number,series_notes
Sweden,1994,1. Technical Research and Development,direct_rd,580320000000.0,krona,SEK,line_item,F 1. Technical research and development,1994 prop_199394__100.pdf,2674,This entity is focused on technical research and development funding.
Sweden,1998,10 Million SEK for the Technology and Natural Sciences Center Himmel och Hav,direct_rd,10000000000.0,krona,SEK,line_item,10 million kronor for the technology and natural sciences center Himmel och Hav,1998_extracted.docx,107,This funding is directed towards a center focused on technology and natural sciences.
Sweden,2020,1:14 Competition Research - Received/Proposed Authorization,direct_rd,12000000000.0,krona,SEK,line_item,Competitive Research - Received/Proposed Authorization,2020 budgetpropositionen-for-2020-hela-dokumentet-prop.-2019201.pdf,2846,"This funding is for competition research, relevant to R&D."
Sweden,2024,1:3 Energy Research,direct_rd,1447723000.0,krona,SEK,line_item,1:3 Energy Research,2024 budgetpropositionen-for-2024-hela-dokumentet-prop.2023241.pdf,2286,This program focuses on energy research initiatives.
Sweden,2025,1:3 Energy Research,direct_rd,1647723000.0,krona,SEK,program_total,1:3 Energy Research,2025 budgetpropositionen-for-2025-hela-dokumentet-prop.-2024251.pdf,2585,This program focuses on energy research initiatives.
Sweden,2017,1:3 Strategic Competence Funds for Institutes,innovation_instruments,629962000.0,krona,SEK,line_item,1:3 Strategic competence funds for institutes,2017 download.pdf,3403,"This fund supports strategic competence, which can include R&D activities."
Sweden,2018,1:3 Strategic Competence Funds for Institutes,innovation_instruments,,,,,,,,gap: no matching rows in this year
Sweden,2019,1:3 Strategic Competence Funds for Institutes,innovation_instruments,,,,,,,,gap: no matching rows in this year
Sweden,2020,1:3 Strategic Competence Funds for Institutes,innovation_instruments,740000000.0,krona,SEK,line_item,RISE received a total of 740 million kronor in state grants (appropriation 1:3 Strategic Competence Funds for the Institutes),2020 budgetpropositionen-for-2020-hela-dokumentet-prop.-2019201.pdf,2805,"This fund supports strategic competence, which can include R&D activities."
Sweden,2021,1:3 Strategic Competence Funds for Institutes,innovation_instruments,747000000.0,krona,SEK,line_item,Appropriation 1:3 Strategic competence funding for institutes,2021 hela-bp21-som-pdf.pdf,3004,"This fund supports strategic competence, which can include R&D activities."
Sweden,2022,1:3 Strategic Competence Funds for Institutes,innovation_instruments,997268000.0,krona,SEK,line_item,Strategic competence funds for institutes,2022 budgetpropositionen-for-2022hela-dokumentet-prop.2021221.pdf,2695,"This fund supports strategic competence, which can include R&D activities."
Sweden,2023,1:3 Strategic Competence Funds for Institutes,innovation_instruments,834268000.0,krona,SEK,line_item,1:3 Strategic Competence Funds for Institutes,2023 budgetpropositionen-for-2023-hela-dokumentet-prop.2022231-.pdf,2507,"This fund supports strategic competence, which can include R&D activities."
Sweden,2024,1:3 Strategic Competence Funds for Institutes,innovation_instruments,834268000.0,krona,SEK,line_item,1:3 Strategic competence funds for institutes,2024 budgetpropositionen-for-2024-hela-dokumentet-prop.2023241.pdf,2562,"This fund supports strategic competence, which can include R&D activities."
Sweden,2019,1:4 Energy Research,direct_rd,1478000.0,krona,SEK,line_item,Energy Research,2019 budgetpropositionen-for-2019-hela-dokumentet-prop.-2018191.pdf,1995,This program focuses on energy research initiatives.
Sweden,2020,1:4 Energy Research,direct_rd,,,,,,,,gap: no matching rows in this year
Sweden,2021,1:4 Energy Research,direct_rd,3300000000.0,krona,SEK,line_item,Energy research,2021 hela-bp21-som-pdf.pdf,2704,This program focuses on energy research initiatives.
Sweden,2017,1:9 Geoscientific Research,direct_rd,5807000.0,krona,SEK,line_item,1:9 Geoscientific research,2017 download.pdf,3403,This funding is specifically allocated for geoscientific research.
Sweden,2018,1:9 Geoscientific Research,direct_rd,,,,,,,,gap: no matching rows in this year
Sweden,2019,1:9 Geoscientific Research,direct_rd,,,,,,,,gap: no matching rows in this year
Sweden,2020,1:9 Geoscientific Research,direct_rd,,,,,,,,gap: no matching rows in this year
Sweden,2021,1:9 Geoscientific Research,direct_rd,,,,,,,,gap: no matching rows in this year
Sweden,2022,1:9 Geoscientific Research,direct_rd,5923000.0,krona,SEK,line_item,Geoscientific research,2022 budgetpropositionen-for-2022hela-dokumentet-prop.2021221.pdf,2695,This funding is specifically allocated for geoscientific research.
Sweden,2023,1:9 Geoscientific Research,direct_rd,5923000.0,krona,SEK,line_item,1:9 Geoscientific Research,2023 budgetpropositionen-for-2023-hela-dokumentet-prop.2022231-.pdf,2507,This funding is specifically allocated for geoscientific research.
Sweden,2024,1:9 Geoscientific Research,direct_rd,5923000.0,krona,SEK,line_item,1:9 Geoscientific research,2024 budgetpropositionen-for-2024-hela-dokumentet-prop.2023241.pdf,2562,This funding is specifically allocated for geoscientific research.
Sweden,1994,2. Information Technology,direct_rd,352920000000.0,krona,SEK,line_item,F 2. Information technology,1994 prop_199394__100.pdf,2674,"This entity is focused on information technology research, relevant for R&D."
Sweden,2020,"93,825 SEK for environmental research",direct_rd,93825000.0,krona,SEK,line_item,"93,825 kronor for environmental research.",2020 budgetpropositionen-for-2020-hela-dokumentet-prop.-2019201.pdf,2419,This funding is allocated for environmental research.
Sweden,2003,A More Entrepreneurial Sweden,innovation_instruments,50000000.0,krona,SEK,line_item,A more entrepreneurial Sweden,2003 prop_200203__1_d1.pdf,91,"This program aims to foster entrepreneurship, which is linked to innovation."
Sweden,1992,Additional Funds Requested for Research and Development Projects,direct_rd,3974000000.0,krona,SEK,line_item,Additional funds requested for research and development projects,1992 prop_199192__100.pdf,448,This funding is specifically for research and development projects.
Sweden,1994,Aeronautical Research Institute,science_agency,22296000000.0,krona,SEK,line_item,Aerospace Technical Research Institute,1994 prop_199394__100.pdf,1202,"This institute focuses on aeronautical research, indicating strong R&D relevance."
Sweden,2019,Allocated Funds for Research and Innovation Projects,innovation_instruments,3200000.0,krona,SEK,line_item,Granted funds for research and innovation projects,2019 budgetpropositionen-for-2019-hela-dokumentet-prop.-2018191.pdf,2260,This funding is directed towards research and innovation projects.
Sweden,2023,Allocated under appropriation 1:9 Swedish National Road and Transport Research Institute for 2023,direct_rd,83179000.0,krona,SEK,line_item,Allocated under the appropriation 1:9 Swedish Road and Transport Research Institute for 2023.,2023 budgetpropositionen-for-2023-hela-dokumentet-prop.2022231-.pdf,2357,This entity pertains to funding for road and transport research.
Sweden,2019,Allocated under appropriation 3:6 Institute of Space Physics for 2019,science_agency,56188000.0,krona,SEK,line_item,Allocated under appropriation 3:6 Institute of Space Physics for 2019,2019 budgetpropositionen-for-2019-hela-dokumentet-prop.-2018191.pdf,1525,This funding is specifically for a research institute.
Sweden,2018,Allocation for Malmö University: Research and doctoral education,higher_education,236817000.0,krona,SEK,program_total,Allocated under appropriation 2:30 Malmö University: Research and Education at the Doctoral Level for 2018.,2018 budgetpropositionen-for-2018-hela-dokumentet-prop.-2017181.pdf,2850,Supports research and education at the doctoral level.
Sweden,2018,Allocation for Mid Sweden University: Research and doctoral education,higher_education,244069000.0,krona,SEK,program_total,Allocated under appropriation 2:28 Mid Sweden University: Research and Education at the Doctoral Level for 2018.,2018 budgetpropositionen-for-2018-hela-dokumentet-prop.-2017181.pdf,2849,Supports research and education at the doctoral level.
Sweden,1994,Allocation for Research in the Environmental Field,direct_rd,157096000000.0,krona,SEK,program_total,Appropriation for research in the environmental field,1994 prop_199394__100.pdf,2867,This allocation is specifically for environmental research.
