country,year,source_file,file_path,missing_agencies
New Zealand,1975,1975 aa19751975n128203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1975 aa19751975n128203.pdf,DSIR (New Zealand)
New Zealand,1976,1976 aa19761976n145203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1976 aa19761976n145203.pdf,DSIR (New Zealand)
New Zealand,1977,1977 aa19771977n100203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1977 aa19771977n100203.pdf,DSIR (New Zealand)
New Zealand,1978,1978 aa19781978n84203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1978 aa19781978n84203.pdf,DSIR (New Zealand)
New Zealand,1979,1979 aa19791979n45203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1979 aa19791979n45203.pdf,DSIR (New Zealand)
New Zealand,1980,1980 aa19801980n46203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1980 aa19801980n46203.pdf,DSIR (New Zealand)
New Zealand,1981,1981 aa19811981n133203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1981 aa19811981n133203.pdf,DSIR (New Zealand)
New Zealand,1982,1982 aa19821982n184203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1982 aa19821982n184203.pdf,DSIR (New Zealand)
New Zealand,1983,1983 aa19831983n154203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1983 aa19831983n154203.pdf,DSIR (New Zealand)
New Zealand,1984,1984 ab1984381186.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1984 ab1984381186.pdf,DSIR (New Zealand)
New Zealand,1985,1985 aa19851985n58203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1985 aa19851985n58203.pdf,DSIR (New Zealand)
New Zealand,1986,1986 aa19861986n125203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1986 aa19861986n125203.pdf,DSIR (New Zealand)
New Zealand,1987,1987 aa19871987n198203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1987 aa19871987n198203.pdf,DSIR (New Zealand)
New Zealand,1989,1989 aa19881988n152203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1989 aa19881988n152203.pdf,DSIR (New Zealand)
New Zealand,1989,1989 pfa19891989n44150.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1989 pfa19891989n44150.pdf,DSIR (New Zealand)
New Zealand,1990,1990 aa19901990n38203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1990 aa19901990n38203.pdf,DSIR (New Zealand)
New Zealand,1990,1990_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1990_Appropriation Estimates Act.pdf,DSIR (New Zealand)
New Zealand,1996,1996_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1996_Appropriation Estimates Act.pdf,"Foundation for Research, Science and Technology (New Zealand)"
New Zealand,1997,1997_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1997_Appropriation Estimates Act.pdf,"Foundation for Research, Science and Technology (New Zealand)"
New Zealand,1998,1998_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1998_Appropriation Estimates Act.pdf,"Foundation for Research, Science and Technology (New Zealand)"
New Zealand,1999,1999_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1999_Appropriation Estimates Act.pdf,"Foundation for Research, Science and Technology (New Zealand)"
New Zealand,2002,2002_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2002_Appropriation Estimates Act.pdf,"Foundation for Research, Science and Technology (New Zealand)"
