country,canonical_name,year,amount_total,amount_primary,n_acts,acts,additive_flag,currency,unit,category
Belgium,Allocation to NIRAS for radioactive waste studies,2001,49800000.0,49800000.0,1,2001 Belgium 50K0905007.pdf,single,BEF,franc,direct_rd
Belgium,BELSPO / Belgian Federal Science Policy,1994,6121300000.0,6121300000.0,1,1995 16_1.pdf,single,BEF,franc,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,1995,6288000000.0,6288000000.0,1,1995 16_1.pdf,single,BEF,franc,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,1996,1670000000.0,1670000000.0,1,1996 30_4.pdf,single,BEF,franc,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,1997,5835500000.0,5835500000.0,1,1997 12_2.pdf,single,BEF,franc,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,1998,5793800000.0,5793800000.0,1,1999 03_2.pdf,single,BEF,franc,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,1999,6803200000.0,6803200000.0,1,1999 03_2.pdf,single,BEF,franc,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,2000,6106700000.0,6106700000.0,1,2001 Belgium 50K0905007.pdf,single,BEF,franc,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,2001,7110000000.0,7110000000.0,1,2001 Belgium 50K0905007.pdf,single,BEF,franc,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,2002,156236000.0,156236000.0,1,2002 17_1.pdf,single,EUR,euro,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,2004,168972000.0,168972000.0,1,Loi de finances 2004.pdf,single,EUR,euro,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,2008,,,0,,gap,,,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,2022,,,0,,gap,,,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,2023,,,0,,gap,,,rd_ministry
Belgium,BELSPO / Belgian Federal Science Policy,2024,,,0,,gap,,,rd_ministry
Belgium,Belgian Institute for Space Aeronomy,2001,41000000.0,41000000.0,1,2001 Belgium 50K0905007.pdf,single,BEF,franc,science_agency
Belgium,Belgian Institute for Space Aeronomy,2002,1036000.0,1036000.0,1,2002 17_1.pdf,single,EUR,unit,science_agency
Belgium,Belgian Institute for Space Aeronomy,2004,1059000.0,1059000.0,1,Loi de finances 2004.pdf,single,EUR,unit,science_agency
Belgium,Deep Geological Structure Research,1997,35000000.0,35000000.0,1,1997 12_2.pdf,single,BEF,franc,direct_rd
Belgium,FNRS,1996,2862000000.0,2862000000.0,1,1996 30_4.pdf,single,BEF,franc,science_agency
Belgium,FNRS,1997,275800000.0,275800000.0,1,1997 12_2.pdf,single,BEF,franc,science_agency
Belgium,FNRS,1999,274600000.0,274600000.0,1,1999 03_2.pdf,single,BEF,franc,science_agency
Belgium,FNRS,2001,274600000.0,274600000.0,1,2001 Belgium 50K0905007.pdf,single,BEF,franc,science_agency
Belgium,Human Genetics Centers,1997,39000000.0,39000000.0,1,1997 12_2.pdf,single,BEF,franc,science_agency
Belgium,Human Genetics Centers,2001,3900000.0,3900000.0,1,2001 Belgium 50K0905007.pdf,single,BEF,franc,science_agency
Belgium,Institute of Radioelements (IRE),1996,25300000.0,25300000.0,1,1996 30_4.pdf,single,BEF,franc,science_agency
Belgium,Institute of Radioelements (IRE),1997,25500000.0,25500000.0,1,1997 12_2.pdf,single,BEF,franc,science_agency
Belgium,Institute of Radioelements (IRE),2002,645000.0,645000.0,1,2002 17_1.pdf,single,EUR,unit,science_agency
Belgium,Royal Belgian Institute of Natural Sciences,2001,222600000.0,222600000.0,1,2001 Belgium 50K0905007.pdf,single,BEF,franc,science_agency
Belgium,Royal Belgian Institute of Natural Sciences,2002,6083000.0,6083000.0,1,2002 17_1.pdf,single,EUR,unit,science_agency
Belgium,Royal Belgian Institute of Natural Sciences,2004,6269000.0,6269000.0,1,Loi de finances 2004.pdf,single,EUR,euro,science_agency
Belgium,Royal Meteorological Institute of Belgium,2001,107700000.0,107700000.0,1,2001 Belgium 50K0905007.pdf,single,BEF,franc,science_agency
Belgium,Royal Meteorological Institute of Belgium,2002,4076000.0,4076000.0,1,2002 17_1.pdf,single,EUR,unit,science_agency
Belgium,Royal Meteorological Institute of Belgium,2004,2815000.0,2815000.0,1,Loi de finances 2004.pdf,single,EUR,unit,science_agency
Belgium,Royal Observatory of Belgium,2001,37200000.0,37200000.0,1,2001 Belgium 50K0905007.pdf,single,BEF,franc,science_agency
Belgium,Royal Observatory of Belgium,2002,1028000.0,1028000.0,1,2002 17_1.pdf,single,EUR,unit,science_agency
Belgium,Royal Observatory of Belgium,2004,1051000.0,1051000.0,1,Loi de finances 2004.pdf,single,EUR,euro,science_agency
Belgium,SCK CEN,1996,1446900000.0,1446900000.0,1,1996 30_4.pdf,single,BEF,franc,science_agency
Belgium,SCK CEN,1997,1464000000.0,1464000000.0,1,1997 12_2.pdf,single,BEF,franc,science_agency
Belgium,SCK CEN,2001,1482400000.0,1482400000.0,1,2001 Belgium 50K0905007.pdf,single,BEF,franc,science_agency
Belgium,SCK CEN,2002,36241000.0,36241000.0,1,2002 17_1.pdf,single,EUR,euro,science_agency
Belgium,Scientific Institute of Public Health / Louis Pasteur,1995,333600000.0,333600000.0,1,1995 16_1.pdf,single,BEF,franc,science_agency
Belgium,Scientific Institute of Public Health / Louis Pasteur,2001,506300000.0,506300000.0,1,2001 Belgium 50K0905007.pdf,single,BEF,franc,science_agency
Belgium,Von Karman Institute,2002,8724000.0,8724000.0,1,2002 17_1.pdf,single,EUR,euro,science_agency
Belgium,Von Karman Institute,2004,2411000.0,2411000.0,1,Loi de finances 2004.pdf,single,EUR,euro,science_agency
