country,year,canonical_name,category,amount_local,unit,currency,item_type,line_description_en,source_file,page_number,series_notes
Poland,1991,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,1992,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,1993,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,1996,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,1997,CERN (Polish contribution),direct_rd,,,,,,,,Polish annual contribution to CERN. Appears under MNiSW or international cooperation budget lines.; dropped after Poland final manual verification: page-level trace is too weak for a strict final panel
Poland,1998,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,1999,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2008,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2010,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2011,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2013,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2014,CERN (Polish contribution),direct_rd,,,,,,,,Polish annual contribution to CERN. Appears under MNiSW or international cooperation budget lines.; dropped after Poland source audit: still traceability-weak or organizationally ambiguous for a real final series
Poland,2015,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2016,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2017,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2018,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2019,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2020,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2021,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2022,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2023,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2024,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
Poland,2025,CERN (Polish contribution),direct_rd,,,,,,,,gap: no matching rows in this year
