country,year,source_file,page_number,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,amount_prior,unit,currency,rd_category,decision,confidence,llm_model,extraction_pass,notes
Hungary,1991,pdf_5257eef1ec35__1991_1990__évi_CIV__törvény.txt,0.0,section_total,,A (2)–(13),A (2)–(13),,A (2)–(13),A (2)–(13),10000.0,,thousand,HUF,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Hungary,1991,pdf_5257eef1ec35__1991_1990__évi_CIV__törvény.txt,0.0,section_total,,A FOGYASZTÁSI ADÓRÓL ÉS A FOGYASZTÓI ÁRKIEGÉSZÍTÉSRŐL SZÓLÓ,A FOGYASZTÁSI ADÓRÓL ÉS A FOGYASZTÓI ÁRKIEGÉSZÍTÉSRŐL SZÓLÓ,,A FOGYASZTÁSI ADÓRÓL ÉS A FOGYASZTÓI ÁRKIEGÉSZÍTÉSRŐL SZÓLÓ,A FOGYASZTÁSI ADÓRÓL ÉS A FOGYASZTÓI ÁRKIEGÉSZÍTÉSRŐL SZÓLÓ,7000.0,,thousand,HUF,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Hungary,1991,pdf_5257eef1ec35__1991_1990__évi_CIV__törvény.txt,0.0,section_total,,AZ ÁLLAMADÓSSÁG KÖRE ÉS KEZELÉSE,AZ ÁLLAMADÓSSÁG KÖRE ÉS KEZELÉSE,,AZ ÁLLAMADÓSSÁG KÖRE ÉS KEZELÉSE,AZ ÁLLAMADÓSSÁG KÖRE ÉS KEZELÉSE,2013000.0,,thousand,HUF,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Hungary,1991,pdf_5257eef1ec35__1991_1990__évi_CIV__törvény.txt,0.0,section_total,,HARMADIK RÉSZ A HELYI ÖNKORMÁNYZATOK GAZDÁLKODÁSÁNAK RENDJE,HARMADIK RÉSZ A HELYI ÖNKORMÁNYZATOK GAZDÁLKODÁSÁNAK RENDJE,,HARMADIK RÉSZ A HELYI ÖNKORMÁNYZATOK GAZDÁLKODÁSÁNAK RENDJE,HARMADIK RÉSZ A HELYI ÖNKORMÁNYZATOK GAZDÁLKODÁSÁNAK RENDJE,40000.0,,thousand,HUF,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Hungary,1991,pdf_5257eef1ec35__1991_1990__évi_CIV__törvény.txt,0.0,section_total,,MÓDOSÍTÁSÁRÓL ÉS KIEGÉSZÍTÉSÉRŐL,MÓDOSÍTÁSÁRÓL ÉS KIEGÉSZÍTÉSÉRŐL,,MÓDOSÍTÁSÁRÓL ÉS KIEGÉSZÍTÉSÉRŐL,MÓDOSÍTÁSÁRÓL ÉS KIEGÉSZÍTÉSÉRŐL,15000.0,,thousand,HUF,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Hungary,1992,pdf_4091bed934af__1992_1991__évi_XCI__törvény.txt,0.0,section_total,,A 24/1991.SZ.O.GY. HAT. FELADATAI,A 24/1991.SZ.O.GY. HAT. FELADATAI,,A 24/1991.SZ.O.GY. HAT. FELADATAI,A 24/1991.SZ.O.GY. HAT. FELADATAI,100000.0,,thousand,HUF,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Hungary,1992,pdf_4091bed934af__1992_1991__évi_XCI__törvény.txt,0.0,section_total,,A KÖZPONTI KÖLTSÉGVETÉS EGYES ELŐIRÁNYZATAI,A KÖZPONTI KÖLTSÉGVETÉS EGYES ELŐIRÁNYZATAI,,A KÖZPONTI KÖLTSÉGVETÉS EGYES ELŐIRÁNYZATAI,A KÖZPONTI KÖLTSÉGVETÉS EGYES ELŐIRÁNYZATAI,1992000.0,,thousand,HUF,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Hungary,1992,pdf_4091bed934af__1992_1991__évi_XCI__törvény.txt,0.0,section_total,,A KÖZPONTI KÖLTSÉGVETÉS KAPCSOLATAI AZ ÁLLAMHÁZTARTÁSON KÍVÜLI SZERVEKKEL,A KÖZPONTI KÖLTSÉGVETÉS KAPCSOLATAI AZ ÁLLAMHÁZTARTÁSON KÍVÜLI SZERVEKKEL,,A KÖZPONTI KÖLTSÉGVETÉS KAPCSOLATAI AZ ÁLLAMHÁZTARTÁSON KÍVÜLI SZERVEKKEL,A KÖZPONTI KÖLTSÉGVETÉS KAPCSOLATAI AZ ÁLLAMHÁZTARTÁSON KÍVÜLI SZERVEKKEL,26000.0,,thousand,HUF,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Hungary,1992,pdf_4091bed934af__1992_1991__évi_XCI__törvény.txt,0.0,section_total,,A PÉNZELLÁTÁS RENDJE,A PÉNZELLÁTÁS RENDJE,,A PÉNZELLÁTÁS RENDJE,A PÉNZELLÁTÁS RENDJE,58000.0,,thousand,HUF,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Hungary,1992,pdf_4091bed934af__1992_1991__évi_XCI__törvény.txt,0.0,section_total,,AGRÁRPIACI TÁMOGATÁS,AGRÁRPIACI TÁMOGATÁS,,AGRÁRPIACI TÁMOGATÁS,AGRÁRPIACI TÁMOGATÁS,4000.0,,thousand,HUF,direct_rd,include,0.9,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
