country,canonical_name,year,amount_total,amount_primary,n_acts,acts,additive_flag,currency,unit,category
Hungary,"35th National Research, Development and Innovation Fund",2025,8676000000.0,8676000000.0,1,pdf_ad532cad1ed4__2025_MK_24_136.txt,single,HUF,forint,direct_rd
Hungary,Eötvös Loránd Research Network,2020,48228800000.0,48228800000.0,1,pdf_779604bc932b__2020_MK_19_128.txt,single,HUF,forint,science_agency
Hungary,Eötvös Loránd Research Network,2021,70666400000.0,70666400000.0,1,pdf_c349f811a655__2021_MK_20_170.txt,single,HUF,forint,science_agency
Hungary,Eötvös Loránd Research Network,2022,66122200000.0,66122200000.0,1,pdf_fe4092e4966b__2022_MK_21_120.txt,single,HUF,forint,science_agency
Hungary,Eötvös Loránd Research Network,2023,67001700000.0,67001700000.0,1,pdf_8328edd9fb03__2023_MK_22_127.txt,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),1991,,,0,,gap,,,science_agency
Hungary,Hungarian Academy of Sciences (MTA),1992,6860900000.0,6860900000.0,1,1992 1991. évi XCI. törvény.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),1993,6745600000.0,6745600000.0,1,1993 1992. évi LXXX. törvény.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),1994,6598300000.0,6598300000.0,1,1994 1993. évi CXI. törvény.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),1995,10081500000.0,10081500000.0,1,1995 1994. évi CIV. törvény.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),1996,10933700000.0,10933700000.0,1,1996 1995. évi CXXI. törvény.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),1997,13431600000.0,13431600000.0,1,1997 1996. évi CXXIV. törvény.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),1998,16123600000.0,16123600000.0,1,1998 1997. évi CXLVI. törvény.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),1999,26383000000.0,26383000000.0,1,1999 (1998). évi XC. törvény.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2000,,,0,,gap,,,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2001,33159400000.0,33159400000.0,1,2001-2002  2000. évi CXXXIII. törvény.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2003,,,0,,gap,,,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2004,,,0,,gap,,,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2005,47370000000.0,47370000000.0,1,2005 2004. évi CXXXV. törvény.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2006,,,0,,gap,,,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2007,50063000000.0,50063000000.0,1,2007  2006. évi CXXVII. törvény.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2008,,,0,,gap,,,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2009,,,0,,gap,,,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2010,48372800000.0,48372800000.0,1,2010 MK_09_179.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2011,51505800000.0,51505800000.0,1,2011 MK_10_200.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2012,57483100000.0,57483100000.0,1,2012 MK_161.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2013,59109500000.0,59109500000.0,1,2013 MK_12_172.pdf,single,HUF,forint,science_agency
Hungary,Hungarian Academy of Sciences (MTA),2014,63203500000.0,63203500000.0,1,2014 MK_13_216.pdf,single,HUF,forint,science_agency
