canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
Deltares (water and subsurface research),science_agency,1982,1982 budget memorandum.pdf,Stichting Waterbouwkundig Laboratorium (SWL),35000.0,"Ministry of Education, Culture and Science",0,83,True
ECN (Energy Research Centre Netherlands),science_agency,1981,1981 budget memorandum.pdf,Stichting Energie-onderzoek Centrum Nederland (ECN),68000.0,Dutch Research Council,0,66,True
ECN (Energy Research Centre Netherlands),science_agency,1982,1982 budget memorandum.pdf,Stichting Energieonderzoek Centrum Nederland (ECN),73000.0,"Ministry of Education, Culture and Science",0,81,True
ECN (Energy Research Centre Netherlands),science_agency,1983,1983 budget memorandum.pdf,Energy Research Centre Netherlands,60000.0,ECN (Energy Research Centre Netherlands),0,96,True
ECN (Energy Research Centre Netherlands),science_agency,2000,2000_ministry13.pdf,Energieonderzoek Centrum Nederland,62906.0,ECN (Energy Research Centre Netherlands),0,310,True
ECN (Energy Research Centre Netherlands),science_agency,2000,2000_ministry13.pdf,Energieonderzoek Centrum Nederland,62812.0,ECN (Energy Research Centre Netherlands),0,311,True
ECN (Energy Research Centre Netherlands),science_agency,2001,2001_ministry13.pdf,Energieonderzoek Centrum Nederland,65469000.0,Ministry of Economic Affairs,0,328,True
ECN (Energy Research Centre Netherlands),science_agency,2001,2001_ministry13.pdf,Energieonderzoek Centrum Nederland,65473000.0,Ministry of Economic Affairs,0,329,True
EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO),innovation_instruments,1977,1977 budget memorandum.pdf,Bedrijvenbeleid: innovatie en ondernemerschap,475000.0,Economic Affairs,0,25,True
EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO),innovation_instruments,1978,1978 budget memorandum.pdf,Bedrijvenbeleid: innovatie en ondernemerschap,,Economic Affairs,0,33,True
EZ Art. 02 Bedrijvenbeleid / innovatie (incl. TNO),innovation_instruments,1981,1981 budget memorandum.pdf,Bedrijvenbeleid: innovatie en ondernemerschap,438000.0,Economic Affairs,0,71,True
