country,year,canonical_name,category,amount_local,unit,currency,item_type,line_description_en,source_file,page_number,series_notes
Austria,2009,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2010,AIT Austrian Institute of Technology,science_agency,,,,,,,,Formed 2009 from Arsenal Research.; dropped after original-file audit: no clean institutional appropriation line
Austria,2011,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2012,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2013,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2014,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2015,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2016,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2017,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2018,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2019,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2020,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2021,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2022,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2023,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2024,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2025,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,2026,AIT Austrian Institute of Technology,science_agency,,,,,,,,gap: no matching rows in this year
Austria,1976,BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,,,,,,,,gap: no matching rows in this year
Austria,1977,BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,,,,,,,,gap: no matching rows in this year
Austria,1978,BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,,,,,,,,gap: no matching rows in this year
Austria,1979,BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,,,,,,,,gap: no matching rows in this year
Austria,1980,BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,,,,,,,,gap: no matching rows in this year
Austria,1981,BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,,,,,,,,gap: no matching rows in this year
Austria,1982,BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,,,,,,,,gap: no matching rows in this year
Austria,1983,BMBWF / Einzelplan 13 / UG 31 (total),rd_ministry,,,,,,,,gap: no matching rows in this year
