country,year,canonical_name,category,gap_type,gap_subtype,diagnosis,raw_row_match,raw_row_amount,raw_row_file,action,series_amount,series_currency,prev_amount,next_amount
Austria,1976,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,ok,,,,,,none,500000000.0,ATS,,430848000.0
Austria,1977,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,missing,,Year not in raw_rows — documents may not be parsed yet,no,,,reextract,,,500000000.0,430848000.0
Austria,1978,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,missing,,Year not in raw_rows — documents may not be parsed yet,no,,,reextract,,,500000000.0,430848000.0
Austria,1979,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,missing,,Year not in raw_rows — documents may not be parsed yet,no,,,reextract,,,500000000.0,430848000.0
Austria,1980,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,missing,,Year not in raw_rows — documents may not be parsed yet,no,,,reextract,,,500000000.0,430848000.0
Austria,1981,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,missing,,Year not in raw_rows — documents may not be parsed yet,no,,,reextract,,,500000000.0,430848000.0
Austria,1982,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,missing,,Year not in raw_rows — documents may not be parsed yet,no,,,reextract,,,500000000.0,430848000.0
Austria,1983,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,ok,,,,,,none,430848000.0,ATS,500000000.0,201000000.0
Austria,1984,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,ok,,,,,,none,201000000.0,ATS,430848000.0,200000000.0
Austria,1985,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,ok,,,,,,none,200000000.0,ATS,201000000.0,82532000.0
Austria,1986,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,missing,,Year not in raw_rows — documents may not be parsed yet,no,,,reextract,,,200000000.0,82532000.0
Austria,1988,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,ok,,,,,,none,82532000.0,ATS,200000000.0,731285000.0
Austria,1989,FWF (Fonds zur Forderung der wissenschaftlichen Forschung),science_agency,missing,,Year not in raw_rows — documents may not be parsed yet,no,,,reextract,,,82532000.0,731285000.0
