canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
APVV (Agentúra na podporu výskumu a vývoja),science_agency,2004,2004 zakonypreludi_sk_598_2003_zz_20040101 (1).pdf,Agentúra na podporu výskumu a vývoja,300100.0,Ministry of Education SR,0,84,False
APVV (Agentúra na podporu výskumu a vývoja),science_agency,2004,2004 zakonypreludi_sk_598_2003_zz_20040101.pdf,Agentúra na podporu výskumu a vývoja,300100.0,Ministry of Education SR,0,88,False
APVV (Agentúra na podporu výskumu a vývoja),science_agency,2006,2006 ZZ_2005_655_20060101.pdf,APVV - Agentúra na podporu výskumu a vývoja,200000.0,Ministry of Education SR,0,104,True
APVV (Agentúra na podporu výskumu a vývoja),science_agency,2009,2009 ZZ_2008_596_20090101.pdf,APVV - Agentúra na podporu výskumu a vývoja,1482453.0,Ministry of Education SR,0,124,True
APVV (Agentúra na podporu výskumu a vývoja),science_agency,2010,2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,APVV - Agentúra na podporu výskumu a vývoja,120000000.0,Ministry of Education SR,0,128,True
APVV (Agentúra na podporu výskumu a vývoja),science_agency,2011,2011 ZZ_2010_498_20110101.pdf,Agentúra na podporu výskumu a vývoja,120000000.0,"Ministry of Education, Science, Research and Sport",0,133,True
APVV (Agentúra na podporu výskumu a vývoja),science_agency,2013,2013 ZZ_2012_438_20130101.pdf,Agentúra na podporu výskumu a vývoja (APVV),100000000.0,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,160,True
APVV (Agentúra na podporu výskumu a vývoja),science_agency,2017,2017 ZZ_2016_357_20170101.pdf,Agentúra na podporu výskumu a vývoja - SAV,,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,249,True
APVV (Agentúra na podporu výskumu a vývoja),science_agency,2018,2018 zakonypreludi_sk_333_2017_zz_0.pdf,APVV - Agentúra na podporu výskumu a vývoja,500000.0,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,251,True
APVV (Agentúra na podporu výskumu a vývoja),science_agency,2022,2022 Zakon_o_statnom_rozpocte_na_rok_2022.pdf,APVV - Agentúra na podporu výskumu a vývoja,120000000.0,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,316,True
APVV (Agentúra na podporu výskumu a vývoja),science_agency,2025,2025 20250101_5681740-2.pdf,Agentúra na podporu výskumu a vývoja (APVV),100000000.0,"Ministry of Education, Science, Research and Youth",0,336,True
Applied Research at Universities,direct_rd,2005,2005 ZZ_2004_740_20050101.pdf,Aplikovaný výskum na vysokých školách,103860.0,Ministry of Education SR,0,92,True
Applied Research at Universities,direct_rd,2012,2012 ZZ_2011_511_20120101.pdf,Aplikovaný výskum na vysokých školách pre potreby praxe,,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,142,False
Applied Research at Universities,direct_rd,2014,2014 ZZ_2013_473_20140101.pdf,Aplikovaný výskum na vysokých školách pre potreby praxe,,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,180,False
Applied Research at Universities,direct_rd,2015,2015 ZZ_2014_385_20150101.pdf,Aplikovaný výskum na vysokých školách pre potreby praxe,,"Ministry of Education, Science, Research and Sport",0,197,False
Applied Research at Universities,direct_rd,2016,2016 ZZ_2015_411_20160101.pdf,Aplikovaný výskum na vysokých školách pre potreby praxe,,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,216,False
Applied Research at Universities,direct_rd,2017,2017 ZZ_2016_357_20170101.pdf,Aplikovaný výskum na vysokých školách pre potreby praxe,,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,230,False
Applied Research at Universities,direct_rd,2019,2019 ZZ_2018_370_20190101.pdf,Aplikovaný výskum na vysokých školách pre potreby praxe,,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,258,False
Applied Research at Universities,direct_rd,2020,2020 ZZ_2019_468.pdf,Aplikovaný výskum na vysokých školách pre potreby praxe,,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,284,False
Applied Research at Universities,direct_rd,2021,2021 ZZ_2020_425_20210605.pdf,Aplikovaný výskum na vysokých školách pre potreby praxe,,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,302,False
Applied Research at Universities,direct_rd,2022,2022 Zakon_o_statnom_rozpocte_na_rok_2022.pdf,Aplikovaný výskum na vysokých školách pre potreby praxe,,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,323,False
CERN (Slovak contribution),direct_rd,1999,1999 ZZ_1999_63_19990401.pdf,účasť organizácií a pracovísk výskumu a vývoja v SR na projektoch CERN,8400.0,Ministry of Education SR,0,40,True
CERN (Slovak contribution),direct_rd,2000,2000 ZZ_1999_372_20000101.pdf,účasť organizácií a pracovísk výskumu a vývoja v SR na projektoch CERN,7560.0,Ministry of Education SR,0,48,True
CERN (Slovak contribution),direct_rd,2005,2005 ZZ_2004_740_20050101.pdf,Príspevok do CERN,,Ministry of Education SR,0,96,True
CERN (Slovak contribution),direct_rd,2007,2007 ZZ_2006_681_20070101.pdf,Príspevok do CERN,,Ministry of Education SR,0,117,True
CERN (Slovak contribution),direct_rd,2014,2014 ZZ_2013_473_20140101.pdf,Príspevok do CERN,,"Ministry of Education, Science, Research and Sport of the Slovak Republic",0,190,True
Contribution for Scientific Societies,innovation_instruments,1996,1996 zakonypreludi_sk_304_1995_zz_20120101.pdf,Príspevok pre vedecké spoločnosti,2300.0,Slovak Academy of Sciences,0,25,True
Contribution of Slovakia to the VI Framework Programme for Research and Technological Development,innovation_instruments,2003,2003 zakonypreludi_sk_750_2002_zz_20030101 (1).pdf,príspevok SR na VI. rámcový program EU pre výskum a technický rozvoj,500000.0,Ministry of Education SR,0,72,True
Contribution of Slovakia to the VI Framework Programme for Research and Technological Development,innovation_instruments,2003,2003 zakonypreludi_sk_750_2002_zz_20030101.pdf,príspevok SR na VI. rámcový program EU pre výskum a technický rozvoj,500000.0,Ministry of Education SR,0,78,True
Contribution to Basic Research,direct_rd,1994,1994 zakonypreludi_sk_325_1993_zz_19950401.pdf,Príspevok na základný výskum,241000.0,Slovak Academy of Sciences,0,14,True
Contribution to Scientific Research,direct_rd,1994,1994 zakonypreludi_sk_325_1993_zz_19950401.pdf,Príspevok na vedecký výskum,140638.0,Slovak Academy of Sciences,0,15,True
Cooperation with the European Union in Research and Development of Technologies - 4th EU Framework Program,direct_rd,1997,1997 zakonypreludi_sk_386_1996_zz_20050501.pdf,spolupráca s Európskou úniou v oblasti výskumu a vývoja technológií – 4. rámcový program EU,10000.0,Ministry of Education SR,0,29,True
Expenditures on Science and Technology,direct_rd,2005,2005 ZZ_2004_740_20050101.pdf,Výdavky na vedu a techniku,1798974.0,Ministry of Education SR,0,98,True
Grants for Scientific Projects,direct_rd,1995,1995 zakonypreludi_sk_58_1995_zz_20120101.pdf,granty na vedecké projekty,30000.0,Ministry of Education and Science SR,0,17,True
