country,year,source_file,file_path,missing_agencies
Slovakia,2005,2005 ZZ_2004_740_20050101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2005 ZZ_2004_740_20050101.pdf,APVV (Agentúra na podporu výskumu a vývoja)
Slovakia,2007,2007 ZZ_2006_681_20070101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2007 ZZ_2006_681_20070101.pdf,APVV (Agentúra na podporu výskumu a vývoja)
Slovakia,2008,2008 ZZ_2007_608_20080101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2008 ZZ_2007_608_20080101.pdf,APVV (Agentúra na podporu výskumu a vývoja)
Slovakia,2012,2012 ZZ_2011_511_20120101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2012 ZZ_2011_511_20120101.pdf,APVV (Agentúra na podporu výskumu a vývoja)
Slovakia,2014,2014 ZZ_2013_473_20140101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2014 ZZ_2013_473_20140101.pdf,APVV (Agentúra na podporu výskumu a vývoja)
Slovakia,2015,2015 ZZ_2014_385_20150101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2015 ZZ_2014_385_20150101.pdf,APVV (Agentúra na podporu výskumu a vývoja)
Slovakia,2016,2016 ZZ_2015_411_20160101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2016 ZZ_2015_411_20160101.pdf,APVV (Agentúra na podporu výskumu a vývoja)
Slovakia,2017,2017 ZZ_2016_357_20170101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2017 ZZ_2016_357_20170101.pdf,APVV (Agentúra na podporu výskumu a vývoja)
Slovakia,2019,2019 ZZ_2018_370_20190101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2019 ZZ_2018_370_20190101.pdf,APVV (Agentúra na podporu výskumu a vývoja)
Slovakia,2020,2020 ZZ_2019_468.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2020 ZZ_2019_468.pdf,APVV (Agentúra na podporu výskumu a vývoja)
Slovakia,2021,2021 ZZ_2020_425_20210605.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2021 ZZ_2020_425_20210605.pdf,APVV (Agentúra na podporu výskumu a vývoja)
Slovakia,2025,2025 20250101_5681740-2.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2025 20250101_5681740-2.pdf,APVV (Agentúra na podporu výskumu a vývoja)
Slovakia,1993,1993 ZZ_1993_14_19930101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/1993 ZZ_1993_14_19930101.pdf,VEGA (Vedecká grantová agentúra MŠ SR a SAV)
Slovakia,1994,1994 zakonypreludi_sk_325_1993_zz_19950401.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/1994 zakonypreludi_sk_325_1993_zz_19950401.pdf,VEGA (Vedecká grantová agentúra MŠ SR a SAV)
Slovakia,1995,1995 zakonypreludi_sk_58_1995_zz_20120101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/1995 zakonypreludi_sk_58_1995_zz_20120101.pdf,VEGA (Vedecká grantová agentúra MŠ SR a SAV)
Slovakia,1996,1996 zakonypreludi_sk_304_1995_zz_20120101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/1996 zakonypreludi_sk_304_1995_zz_20120101.pdf,VEGA (Vedecká grantová agentúra MŠ SR a SAV)
Slovakia,1997,1997 zakonypreludi_sk_386_1996_zz_20050501.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/1997 zakonypreludi_sk_386_1996_zz_20050501.pdf,VEGA (Vedecká grantová agentúra MŠ SR a SAV)
Slovakia,1998,1998 zakonypreludi_sk_375_1997_zz_19971230.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/1998 zakonypreludi_sk_375_1997_zz_19971230.pdf,VEGA (Vedecká grantová agentúra MŠ SR a SAV)
Slovakia,1999,1999 ZZ_1999_63_19990401.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/1999 ZZ_1999_63_19990401.pdf,VEGA (Vedecká grantová agentúra MŠ SR a SAV)
Slovakia,2000,2000 ZZ_1999_372_20000101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2000 ZZ_1999_372_20000101.pdf,VEGA (Vedecká grantová agentúra MŠ SR a SAV)
Slovakia,2001,2001 zakonypreludi_sk_472_2000_zz_20010101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2001 zakonypreludi_sk_472_2000_zz_20010101.pdf,VEGA (Vedecká grantová agentúra MŠ SR a SAV)
Slovakia,2002,2002 ZZ_2001_586_20020101 (1).pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2002 ZZ_2001_586_20020101 (1).pdf,VEGA (Vedecká grantová agentúra MŠ SR a SAV)
Slovakia,2002,2002 ZZ_2001_586_20020101.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Slovakia/2002 ZZ_2001_586_20020101.pdf,VEGA (Vedecká grantová agentúra MŠ SR a SAV)
