country,year,canonical_name,category,gap_type,diagnosis,raw_row_match,raw_row_amount,raw_row_file,action,series_amount,prev_amount,next_amount
Norway,1993,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,773850000.0,,2500000000.0
Norway,1994,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,2500000000.0,773850000.0,2500000000.0
Norway,1995,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,2500000000.0,2500000000.0,2500000000.0
Norway,1996,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,2500000000.0,2500000000.0,2500000000.0
Norway,1997,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,2500000000.0,2500000000.0,500000000.0
Norway,1998,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,500000000.0,2500000000.0,809000000.0
Norway,1999,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,809000000.0,500000000.0,169920000.0
Norway,2000,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,169920000.0,809000000.0,922500000.0
Norway,2001,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,922500000.0,169920000.0,799000000.0
Norway,2002,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,799000000.0,922500000.0,844535000.0
Norway,2003,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,844535000.0,799000000.0,1158254000.0
Norway,2004,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,1158254000.0,844535000.0,634760000.0
Norway,2005,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,634760000.0,1158254000.0,1094521000.0
Norway,2006,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,1094521000.0,634760000.0,1081000000.0
Norway,2007,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,1081000000.0,1094521000.0,1082631000.0
Norway,2008,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,1082631000.0,1081000000.0,2500000000.0
Norway,2009,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,2500000000.0,1082631000.0,1210985000.0
Norway,2010,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,1210985000.0,2500000000.0,1181930000.0
Norway,2011,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,1181930000.0,1210985000.0,1274025000.0
Norway,2012,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,1274025000.0,1181930000.0,728000000.0
Norway,2013,Norges Forskningsrad (NFR),science_agency,ok,,,,,none,728000000.0,1274025000.0,1414725000.0
