country,year,source_file,file_path,missing_agencies
Lithuania,1993,1993 TAR.8C4914C2ACED.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/1993 TAR.8C4914C2ACED.docx,Science and Studies Programme (Lithuania)
Lithuania,1994,1994 TAIS_33485.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/1994 TAIS_33485.docx,Science and Studies Programme (Lithuania)
Lithuania,1997,1997 TAIS_41654.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/1997 TAIS_41654.docx,Science and Studies Programme (Lithuania)
Lithuania,2005,2005 TAIS_259480.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/2005 TAIS_259480.pdf,Science and Studies Programme (Lithuania)
Lithuania,2010,2010 TAR.E5C7DCAD90FA.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/2010 TAR.E5C7DCAD90FA.docx,Science and Studies Programme (Lithuania)
Lithuania,2011,2011 TAR.FE51590E2B56.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/2011 TAR.FE51590E2B56.docx,Science and Studies Programme (Lithuania)
Lithuania,2017,2017 XIII-177.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/2017 XIII-177.docx,Science and Studies Programme (Lithuania)
Lithuania,2018,2018 XIII-868.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/2018 XIII-868.docx,Science and Studies Programme (Lithuania)
Lithuania,2019,2019 XIII-1710.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/2019 XIII-1710.docx,Science and Studies Programme (Lithuania)
Lithuania,2020,2020 XIII-2695.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/2020 XIII-2695.docx,Science and Studies Programme (Lithuania)
Lithuania,2021,2021 AR_2021-07-01.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/2021 AR_2021-07-01.pdf,Science and Studies Programme (Lithuania)
Lithuania,2022,2022 XIV-745.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/2022 XIV-745.docx,Science and Studies Programme (Lithuania)
Lithuania,2023,2023 XIV-1556.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/2023 XIV-1556.docx,Science and Studies Programme (Lithuania)
Lithuania,1998,1998 TAR.A94C9B003D30.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/1998 TAR.A94C9B003D30.docx,"State Science, Studies and Technology Service (Lithuania)"
Lithuania,1999,1999 TAIS_102336.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/1999 TAIS_102336.docx,"State Science, Studies and Technology Service (Lithuania)"
Lithuania,2001,2001 TAIS_156412.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/2001 TAIS_156412.docx,"State Science, Studies and Technology Service (Lithuania)"
Lithuania,2009,2009 TAR.D641C5B5ADFD.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Lithuania/2009 TAR.D641C5B5ADFD.docx,State Research Institutions (Lithuania)
