country,year,source_file,file_path,missing_agencies
Latvia,1997,likumi_lv_305681_12.12.1997__lv.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Latvia/likumi_lv_305681_12.12.1997__lv.pdf,Science Programme (Latvia)
Latvia,2007,likumi_lv_150652_12.10.2007__lv.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Latvia/likumi_lv_150652_12.10.2007__lv.pdf,Science Programme (Latvia)
Latvia,2009,likumi_lv_184709_01.07.2009__lv.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Latvia/likumi_lv_184709_01.07.2009__lv.pdf,Science Programme (Latvia)
Latvia,1998,likumi_lv_305566_23.12.1998__lv.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Latvia/likumi_lv_305566_23.12.1998__lv.pdf,Fundamental Scientific Research (Latvia)
Latvia,1999,likumi_lv_22778_03.11.1999__lv.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Latvia/likumi_lv_22778_03.11.1999__lv.pdf,Fundamental Scientific Research (Latvia)
Latvia,2001,likumi_lv_13735_07.07.2001__lv.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Latvia/likumi_lv_13735_07.07.2001__lv.pdf,Fundamental Scientific Research (Latvia)
Latvia,2003,2003 BUDZETS.DOC,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Latvia/2003 BUDZETS.DOC,Fundamental Scientific Research (Latvia)
Latvia,2003,2003 likumi_lv_72288_27.11.2003__lv.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Latvia/2003 likumi_lv_72288_27.11.2003__lv.pdf,Fundamental Scientific Research (Latvia)
Latvia,2006,likumi_lv_121006_09.11.2006__lv.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Latvia/likumi_lv_121006_09.11.2006__lv.pdf,State-Commissioned Scientific Research (Latvia)
Latvia,2015,likumi_lv_271309_01.01.2015__lv.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Latvia/likumi_lv_271309_01.01.2015__lv.pdf,State Research Programmes (Latvia)
