country,year,source_file,file_path,missing_agencies
Finland,1985,1985 proposal fi19840128.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/1985 proposal fi19840128.pdf,Suomen Akatemia — toimintamenot (operating)
Finland,1987,1987 proposal fi19860110.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/1987 proposal fi19860110.pdf,Suomen Akatemia — toimintamenot (operating)
Finland,1988,1988 proposal fi19870050.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/1988 proposal fi19870050.pdf,Suomen Akatemia — toimintamenot (operating)
Finland,1992,1992 budget act Valtion tulo- ja menoarvio vuodelle 1992 _ 35_1992 _ Suomen säädöskokoelma _ Finlex.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/1992 budget act Valtion tulo- ja menoarvio vuodelle 1992 _ 35_1992 _ Suomen säädöskokoelma _ Finlex.pdf,Suomen Akatemia — toimintamenot (operating)
Finland,1992,1992 proposal fi19910057.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/1992 proposal fi19910057.pdf,Suomen Akatemia — toimintamenot (operating)
Finland,1993,1993 proposal fi19920122.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/1993 proposal fi19920122.pdf,Suomen Akatemia — toimintamenot (operating)
Finland,2021,State budget for 2021.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2021.pdf,Suomen Akatemia — toimintamenot (operating)
Finland,2002,2002 Finland budget download.jsp.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/2002 Finland budget download.jsp.pdf,VTT (Technical Research Centre of Finland)
Finland,2002,2002 download.jsp.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/2002 download.jsp.pdf,VTT (Technical Research Centre of Finland)
Finland,2010,State budget for 2010.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2010.pdf,VTT (Technical Research Centre of Finland)
Finland,2005,State budget for 2005.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2005.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2006,State budget for 2006.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2006.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2007,State budget for 2007.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2007.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2008,State budget for 2008.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2008.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2009,State budget for 2009.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2009.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2011,State budget for 2011.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2011.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2012,State budget for 2012.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2012.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2013,State budget for 2013.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2013.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2014,State budget for 2014.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2014.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2015,State budget for 2015.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2015.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2016,State budget for 2016.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2016.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2017,State budget for 2017.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2017.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2018,State budget for 2018.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2018.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2019,State budget for 2019.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2019.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2020,State budget for 2020.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2020.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2022,State budget for 2022.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2022.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2023,State budget for 2023.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2023.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2024,State budget for 2024.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2024.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,2025,State budget for 2025.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/State budget for 2025.pdf,Luke / MTT / Metla / RKTL (natural resources research)
Finland,1999,1999 proposal fi19980105.pdf,/sessions/laughing-hopeful-keller/mnt/Innovation-Policy/Data/input/finance_bills/Finland/1999 proposal fi19980105.pdf,VATT (Government Institute for Economic Research)
