canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
Archimedes Foundation,science_agency,2003,2003 608767.pdf,Archimedes Foundation,13596000.0,Archimedes Foundation,0,103,True
Archimedes Foundation,science_agency,2004,2004 822726.pdf,SA Archimedes,40701400.0,Ministry of Education and Research,0,112,True
Archimedes Foundation,science_agency,2005,2005 960922.pdf,Sihtasutus Archimedes,44671400.0,Archimedes Foundation,0,143,True
Archimedes Foundation,science_agency,2006,2006 969308.pdf,Archimedes Foundation,46221403.0,Archimedes Foundation,0,158,True
Archimedes Foundation,science_agency,2007,2007 12768664.pdf,Sihtasutus Archimedes,52273840.0,Archimedes Foundation,0,174,True
Archimedes Foundation,science_agency,2008,2008 12901846.pdf,Sihtasutus Archimedes,34027056.0,Targeted allocations,0,187,True
Archimedes Foundation,science_agency,2009,2009 13111066.pdf,Sihtasutus Archimedes,1425053475.0,Archimedes Foundation,0,206,True
Archimedes Foundation,science_agency,2009,2009 13111066.pdf,Sihtasutus Archimedes,15479.0,Ministry of Education and Research,0,213,True
Archimedes Foundation,science_agency,2010,2010 13252314.pdf,Sihtasutus Archimedes,2190157.0,Archimedes Foundation,0,240,True
Archimedes Foundation,science_agency,2010,2010 13252314.pdf,Sihtasutus Archimedes,199036681.0,Archimedes Foundation,0,241,True
Archimedes Foundation,science_agency,2010,2010 13252314.pdf,Sihtasutus Archimedes,277232235.0,Archimedes Foundation,0,242,True
Archimedes Foundation,science_agency,2010,2010 13252314.pdf,Sihtasutus Archimedes,14669912.0,Archimedes Foundation,0,243,True
Archimedes Foundation,science_agency,2011,2011_Estonia.pdf,Sihtasutus Archimedes,122463679.0,Ministry of Education and Research,0,252,True
Archimedes Foundation,science_agency,2013,2013 128122012009-1.pdf,Sihtasutus Archimedes (valistoetuste vahendamine),,Ministry of Education and Research,0,267,False
Estonia R&D / Innovation Programmes (post-2011),rd_programme,2017,2017 127122016021.pdf,Teadus- ja arendustegevuse ning innovatsiooni programm,,Ministry of Education and Research,0,270,False
Estonia R&D / Innovation Programmes (post-2011),rd_programme,2018,2018 129122017031.pdf,Teadus- ja arendustegevuse ning innovatsiooni programm,20.0,Research and Development and Innovation Program,0,271,False
Estonia R&D / Innovation Programmes (post-2011),rd_programme,2022,2022 125052022002.pdf,Teadusasutuste ja teadlaskonna arengu toetamine,,Ministry of Education and Research,0,273,True
Estonian Academy of Sciences,science_agency,1995,1995 28719.pdf,Eesti Teaduste Akadeemia hoone,1200000.0,Estonian Academy of Sciences,0,22,True
Estonian Academy of Sciences,science_agency,1996,1996 28475.pdf,Eraldised Eesti Teaduste Akadeemiale,6522000.0,Estonian Academy of Sciences,0,28,True
Estonian Academy of Sciences,science_agency,1997,1997 28613.pdf,Eesti Teaduste Akadeemia,11435000.0,Ministry of Education and Research,0,33,True
Estonian Academy of Sciences,science_agency,1999,1999.pdf,Eesti Teaduste Akadeemia,13310000.0,Estonian Academy of Sciences,0,65,True
Estonian Academy of Sciences,science_agency,2000,2000 71664.pdf,Total for Estonian Academy of Sciences,12610000.0,Estonian Academy of Sciences,0,85,True
Estonian Academy of Sciences,science_agency,2011,2011_Estonia.pdf,Eesti Teaduste Akadeemia,1208953.0,Ministry of Education and Research,0,250,True
