country,year,canonical_name,category,amount_local,unit,currency,item_type,line_description_en,source_file,page_number,series_notes
Portugal,2009,ANI — Agência Nacional de Inovação (Portugal),rd_agency,,,,,,,,"dropped after Portugal source audit: original page is a legal text, plurianual project table, or non-institutional support line rather than a clean agency appropriation"
Portugal,2010,ANI — Agência Nacional de Inovação (Portugal),rd_agency,,,,,,,,gap: no matching rows in this year
Portugal,2011,ANI — Agência Nacional de Inovação (Portugal),rd_agency,,,,,,,,gap: no matching rows in this year
Portugal,2012,ANI — Agência Nacional de Inovação (Portugal),rd_agency,,,,,,,,gap: no matching rows in this year
Portugal,2013,ANI — Agência Nacional de Inovação (Portugal),rd_agency,,,,,,,,gap: no matching rows in this year
Portugal,2014,ANI — Agência Nacional de Inovação (Portugal),rd_agency,,,,,,,,"gap: no matching rows in this year; dropped after Portugal source audit: original page is a legal text, plurianual project table, or non-institutional support line rather than a clean agency appropriation"
Portugal,2015,ANI — Agência Nacional de Inovação (Portugal),rd_agency,,,,,,,,gap: no matching rows in this year
Portugal,2016,ANI — Agência Nacional de Inovação (Portugal),rd_agency,9399812.0,euro,EUR,verified_override,"AGENCIA NACIONAL DE INOVAÇAO, SA",Lei orcamento para 2016.pdf,108,manual override from original Portugal budget file (MAPA VII / 2016 deterministic page-aligned parser)
Portugal,2017,ANI — Agência Nacional de Inovação (Portugal),rd_agency,7908853.0,euro,EUR,verified_override,"AGENCIA NACIONAL DE INOVAÇAO, SA",2017 Lei_42_2016-OE2017_VersaoDR.pdf,119,manual override from original Portugal budget file (MAPA VII / 2017 deterministic page-aligned parser)
Portugal,2018,ANI — Agência Nacional de Inovação (Portugal),rd_agency,12233793.0,euro,EUR,verified_override,"AGENCIA NACIONAL DE INOVAÇAO, SA",Lei orcamento para 2018.pdf,134,manual override from original Portugal budget file (MAPA VII / 2018 deterministic page-aligned parser)
Portugal,2019,ANI — Agência Nacional de Inovação (Portugal),rd_agency,2068804.0,euro,EUR,verified_override,"AGENCIA NACIONAL DE INOVAÇAO, SA",Lei orcamento para 2019.pdf,135,manual override from original Portugal budget file (MAPA VII / 2019 deterministic page-aligned parser)
Portugal,2020,ANI — Agência Nacional de Inovação (Portugal),rd_agency,18289688.0,euro,EUR,verified_override,"AGENCIA NACIONAL DE INOVAÇAO, SA",Lei orcamento para 2020.pdf,233,manual override from original Portugal budget file (MAPA VII / 2020 deterministic page-aligned parser)
Portugal,2021,ANI — Agência Nacional de Inovação (Portugal),rd_agency,,,,,,,,gap: no matching rows in this year
Portugal,2022,ANI — Agência Nacional de Inovação (Portugal),rd_agency,,,,,,,,gap: no matching rows in this year
Portugal,2023,ANI — Agência Nacional de Inovação (Portugal),rd_agency,,,,,,,,gap: no matching rows in this year
Portugal,2024,ANI — Agência Nacional de Inovação (Portugal),rd_agency,,,,,,,,"dropped after Portugal source audit: original page is a legal text, plurianual project table, or non-institutional support line rather than a clean agency appropriation"
Portugal,2025,ANI — Agência Nacional de Inovação (Portugal),rd_agency,,,,,,,,"gap: no matching rows in this year; dropped after Portugal source audit: original page is a legal text, plurianual project table, or non-institutional support line rather than a clean agency appropriation"
Portugal,1997,FCT — Fundação para a Ciência e a Tecnologia (Portugal),rd_agency,,,,,,,,Primary R&D funder from 1997. Amounts in full EUR (2002+) or PTE (pre-2002).
Portugal,1998,FCT — Fundação para a Ciência e a Tecnologia (Portugal),rd_agency,136759000.0,escudo,PTE,line_item,Foundation for Science and Technology,Lei orcamento para 1998.pdf,33,Primary R&D funder from 1997. Amounts in full EUR (2002+) or PTE (pre-2002).
Portugal,1999,FCT — Fundação para a Ciência e a Tecnologia (Portugal),rd_agency,14333071000.0,escudo,PTE,line_item,FCT - Foundation for Science and Technology,Lei orcamento para 1999.pdf,72,Primary R&D funder from 1997. Amounts in full EUR (2002+) or PTE (pre-2002).
Portugal,2000,FCT — Fundação para a Ciência e a Tecnologia (Portugal),rd_agency,,,,,,,,gap: no matching rows in this year
Portugal,2001,FCT — Fundação para a Ciência e a Tecnologia (Portugal),rd_agency,,,,,,,,"Primary R&D funder from 1997. Amounts in full EUR (2002+) or PTE (pre-2002).; dropped after Portugal source audit: original page is a legal text, plurianual project table, or non-institutional support line rather than a clean agency appropriation"
Portugal,2002,FCT — Fundação para a Ciência e a Tecnologia (Portugal),rd_agency,,,,,,,,"Primary R&D funder from 1997. Amounts in full EUR (2002+) or PTE (pre-2002).; dropped after Portugal source audit: original page is a legal text, plurianual project table, or non-institutional support line rather than a clean agency appropriation"
Portugal,2003,FCT — Fundação para a Ciência e a Tecnologia (Portugal),rd_agency,,,,,,,,"Primary R&D funder from 1997. Amounts in full EUR (2002+) or PTE (pre-2002).; dropped after Portugal source audit: original page is a legal text, plurianual project table, or non-institutional support line rather than a clean agency appropriation"
Portugal,2004,FCT — Fundação para a Ciência e a Tecnologia (Portugal),rd_agency,,,,,,,,"Primary R&D funder from 1997. Amounts in full EUR (2002+) or PTE (pre-2002).; dropped after Portugal source audit: original page is a legal text, plurianual project table, or non-institutional support line rather than a clean agency appropriation"
