source_file,pdf_path,full_text_cache,selected_rows,selected_canonicals,selected_pages,selected_line_descriptions,selected_amounts,traceability_status,source_audit_note
1955_Bundesgesetzblatt__bgbl255s0714.pdf,Data/input/finance_bills/Germany/1955_Bundesgesetzblatt__bgbl255s0714.pdf,Data/output/budget/full_text/Germany/pdf_7a3c86466186__1955_Bundesgesetzblatt__bgbl255s0714.txt.gz,0,,,,,not_used_in_final_series,
1975 0703168.pdf,Data/input/finance_bills/Germany/1975 0703168.pdf,,0,,,,,not_used_in_final_series,
1975 bgbl1_1975_42.pdf,Data/input/finance_bills/Germany/1975 bgbl1_1975_42.pdf,,0,,,,,not_used_in_final_series,
1976 0704100.pdf,Data/input/finance_bills/Germany/1976 0704100.pdf,,0,,,,,not_used_in_final_series,
1976 bgbl_Bundesgesetzblatt Teil I_1976_Nr. 65 vom 11.06.1976_bgbl176s1381.pdf,Data/input/finance_bills/Germany/1976 bgbl_Bundesgesetzblatt Teil I_1976_Nr. 65 vom 11.06.1976_bgbl176s1381.pdf,,0,,,,,not_used_in_final_series,
1977 0800518.pdf,Data/input/finance_bills/Germany/1977 0800518.pdf,,0,,,,,not_used_in_final_series,
1977 bgbl_Bundesgesetzblatt Teil I_1977_Nr. 50 vom 28.07.1977_bgbl177050.pdf,Data/input/finance_bills/Germany/1977 bgbl_Bundesgesetzblatt Teil I_1977_Nr. 50 vom 28.07.1977_bgbl177050.pdf,,0,,,,,not_used_in_final_series,
1978 0801388.pdf,Data/input/finance_bills/Germany/1978 0801388.pdf,,0,,,,,not_used_in_final_series,
1979 0802428.pdf,Data/input/finance_bills/Germany/1979 0802428.pdf,,0,,,,,not_used_in_final_series,
1979 bgbl_Bundesgesetzblatt Teil I_1979_Nr. 10 vom 01.03.1979_bgbl179010.pdf,Data/input/finance_bills/Germany/1979 bgbl_Bundesgesetzblatt Teil I_1979_Nr. 10 vom 01.03.1979_bgbl179010.pdf,,0,,,,,not_used_in_final_series,
1980 0803398.pdf,Data/input/finance_bills/Germany/1980 0803398.pdf,,0,,,,,not_used_in_final_series,
1980 bgbl_Bundesgesetzblatt Teil I_1979_Nr. 76 vom 28.12.1979_bgbl179076.pdf,Data/input/finance_bills/Germany/1980 bgbl_Bundesgesetzblatt Teil I_1979_Nr. 76 vom 28.12.1979_bgbl179076.pdf,,0,,,,,not_used_in_final_series,
1981 0900498.pdf,Data/input/finance_bills/Germany/1981 0900498.pdf,,0,,,,,not_used_in_final_series,
1981 bgbl_Bundesgesetzblatt Teil I_1981_Nr. 27 vom 14.07.1981_bgbl181s0630.pdf,Data/input/finance_bills/Germany/1981 bgbl_Bundesgesetzblatt Teil I_1981_Nr. 27 vom 14.07.1981_bgbl181s0630.pdf,,0,,,,,not_used_in_final_series,
1982 0901208.pdf,Data/input/finance_bills/Germany/1982 0901208.pdf,,0,,,,,not_used_in_final_series,
1982 bgbl_Bundesgesetzblatt Teil I_1982_Nr. 53 vom 22.12.1982_bgbl182s1802.pdf,Data/input/finance_bills/Germany/1982 bgbl_Bundesgesetzblatt Teil I_1982_Nr. 53 vom 22.12.1982_bgbl182s1802.pdf,,0,,,,,not_used_in_final_series,
1983 0902168.pdf,Data/input/finance_bills/Germany/1983 0902168.pdf,,0,,,,,not_used_in_final_series,
1984 1000658.pdf,Data/input/finance_bills/Germany/1984 1000658.pdf,,0,,,,,not_used_in_final_series,
1984 XBCBGI8353.pdf,Data/input/finance_bills/Germany/1984 XBCBGI8353.pdf,,0,,,,,not_used_in_final_series,
1985 1002328.pdf,Data/input/finance_bills/Germany/1985 1002328.pdf,,0,,,,,not_used_in_final_series,
1986 1004178.pdf,Data/input/finance_bills/Germany/1986 1004178.pdf,,0,,,,,not_used_in_final_series,
1986 bgbl1_1985_62.pdf,Data/input/finance_bills/Germany/1986 bgbl1_1985_62.pdf,,0,,,,,not_used_in_final_series,
1987 1006329.pdf,Data/input/finance_bills/Germany/1987 1006329.pdf,,0,,,,,not_used_in_final_series,
1988 1101079.pdf,Data/input/finance_bills/Germany/1988 1101079.pdf,,0,,,,,not_used_in_final_series,
1989 1103229.pdf,Data/input/finance_bills/Germany/1989 1103229.pdf,,0,,,,,not_used_in_final_series,
1989 bgbl_Bundesgesetzblatt Teil I_1988_Nr. 58 vom 22.12.1988_bgbl188s2246.pdf,Data/input/finance_bills/Germany/1989 bgbl_Bundesgesetzblatt Teil I_1988_Nr. 58 vom 22.12.1988_bgbl188s2246.pdf,,0,,,,,not_used_in_final_series,
1990 1105579.pdf,Data/input/finance_bills/Germany/1990 1105579.pdf,,0,,,,,not_used_in_final_series,
1990 bgbl1_1989_61.pdf,Data/input/finance_bills/Germany/1990 bgbl1_1989_61.pdf,,0,,,,,not_used_in_final_series,
1991 1200531.pdf,Data/input/finance_bills/Germany/1991 1200531.pdf,,0,,,,,not_used_in_final_series,
1992 1201000.pdf,Data/input/finance_bills/Germany/1992 1201000.pdf,,0,,,,,not_used_in_final_series,
1992 1201602.pdf,Data/input/finance_bills/Germany/1992 1201602.pdf,,0,,,,,not_used_in_final_series,
1993 1203590.pdf,Data/input/finance_bills/Germany/1993 1203590.pdf,,0,,,,,not_used_in_final_series,
1993 bgbl1_1992_59.pdf,Data/input/finance_bills/Germany/1993 bgbl1_1992_59.pdf,,0,,,,,not_used_in_final_series,
1994 1206031.pdf,Data/input/finance_bills/Germany/1994 1206031.pdf,,0,,,,,not_used_in_final_series,
1995 1300528.pdf,Data/input/finance_bills/Germany/1995 1300528.pdf,,0,,,,,not_used_in_final_series,
1995 bgbl_Bundesgesetzblatt Teil I_1995_Nr. 31 vom 27.06.1995_bgbl195s0819.pdf,Data/input/finance_bills/Germany/1995 bgbl_Bundesgesetzblatt Teil I_1995_Nr. 31 vom 27.06.1995_bgbl195s0819.pdf,,0,,,,,not_used_in_final_series,
1996 1302627.pdf,Data/input/finance_bills/Germany/1996 1302627.pdf,,0,,,,,not_used_in_final_series,
1997 1306026.pdf,Data/input/finance_bills/Germany/1997 1306026.pdf,,0,,,,,not_used_in_final_series,
1997 bgbl_Bundesgesetzblatt Teil I_1996_Nr. 68 vom 27.12.1996_bgbl196s2033.pdf,Data/input/finance_bills/Germany/1997 bgbl_Bundesgesetzblatt Teil I_1996_Nr. 68 vom 27.12.1996_bgbl196s2033.pdf,,0,,,,,not_used_in_final_series,
1998 1309026.pdf,Data/input/finance_bills/Germany/1998 1309026.pdf,,0,,,,,not_used_in_final_series,
1998 bgbl_Bundesgesetzblatt Teil I_1998_Nr. 4 vom 23.01.1998_bgbl198004.pdf,Data/input/finance_bills/Germany/1998 bgbl_Bundesgesetzblatt Teil I_1998_Nr. 4 vom 23.01.1998_bgbl198004.pdf,,0,,,,,not_used_in_final_series,
1999 1400623.pdf,Data/input/finance_bills/Germany/1999 1400623.pdf,,0,,,,,not_used_in_final_series,
1999 bgbl_Bundesgesetzblatt Teil I_1999_Nr. 32 vom 23.06.1999_bgbl199s1387.pdf,Data/input/finance_bills/Germany/1999 bgbl_Bundesgesetzblatt Teil I_1999_Nr. 32 vom 23.06.1999_bgbl199s1387.pdf,,0,,,,,not_used_in_final_series,
2000 1401923.pdf,Data/input/finance_bills/Germany/2000 1401923.pdf,,0,,,,,not_used_in_final_series,
2001 1404522.pdf,Data/input/finance_bills/Germany/2001 1404522.pdf,,0,,,,,not_used_in_final_series,
2001 bgbl_Bundesgesetzblatt Teil I_2000_Nr. 59 vom 28.12.2000_bgbl100059.pdf,Data/input/finance_bills/Germany/2001 bgbl_Bundesgesetzblatt Teil I_2000_Nr. 59 vom 28.12.2000_bgbl100059.pdf,,0,,,,,not_used_in_final_series,
2002 1407322.pdf,Data/input/finance_bills/Germany/2002 1407322.pdf,,0,,,,,not_used_in_final_series,
2002 bgbl_Bundesgesetzblatt Teil I_2001_Nr. 74 vom 27.12.2001_bgbl101s3921.pdf,Data/input/finance_bills/Germany/2002 bgbl_Bundesgesetzblatt Teil I_2001_Nr. 74 vom 27.12.2001_bgbl101s3921.pdf,,0,,,,,not_used_in_final_series,
2003 1500150.pdf,Data/input/finance_bills/Germany/2003 1500150.pdf,,0,,,,,not_used_in_final_series,
2004 1501500.pdf,Data/input/finance_bills/Germany/2004 1501500.pdf,,1,German Research Centre for Geosciences (GFZ),2534,Federal Grants,24378000.0,covered_by_final_series,
2005 1503660.pdf,Data/input/finance_bills/Germany/2005 1503660.pdf,,3,German Research Centre for Geosciences (GFZ) | Helmholtz Centre for Environmental Research (UFZ) | Jülich Research Center,2585 | 2589 | 2584,"Group 13 Geo Research Center Foundation (GFZ), Potsdam | Institutionelle Förderung | Group 13 Jülich Research Center (FZJ), Jülich",37134000.0 | 48157000.0 | 271146000.0,covered_by_final_series,
2005 bgbl_Bundesgesetzblatt Teil I_2005_Nr. 14 vom 08.03.2005_bgbl105014 (2).pdf,Data/input/finance_bills/Germany/2005 bgbl_Bundesgesetzblatt Teil I_2005_Nr. 14 vom 08.03.2005_bgbl105014 (2).pdf,,0,,,,,not_used_in_final_series,
2006 1600750.pdf,Data/input/finance_bills/Germany/2006 1600750.pdf,,1,Helmholtz Centre for Environmental Research (UFZ),2831,Institutionelle Förderung,53670000.0,covered_by_final_series,
2006 bgbl_Bundesgesetzblatt Teil I_2006_Nr. 35 vom 24.07.2006_bgbl106s1634.pdf,Data/input/finance_bills/Germany/2006 bgbl_Bundesgesetzblatt Teil I_2006_Nr. 35 vom 24.07.2006_bgbl106s1634.pdf,,0,,,,,not_used_in_final_series,
2007 1602300.pdf,Data/input/finance_bills/Germany/2007 1602300.pdf,,1,Alfred Wegener Institute Helmholtz Centre for Polar and Marine Research,2796,Total for AWI Bremerhaven,34821000.0,covered_by_final_series,
