source_file,pdf_path,full_text_cache,selected_rows,selected_canonicals,selected_pages,selected_line_descriptions,selected_amounts,traceability_status,source_audit_note
1975_Israel.pdf,Data/input/finance_bills/Israel/1975_Israel.pdf,Data/output/budget/full_text/Israel/pdf_07d38bc88676__1975_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",16.0,Total,115000000.0,covered_by_final_series,
1976_Israel.pdf,Data/input/finance_bills/Israel/1976_Israel.pdf,Data/output/budget/full_text/Israel/pdf_b8aff5ef850b__1976_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",16.0,Total expenditures,194100.0,covered_by_final_series,
1977_Israel.pdf,Data/input/finance_bills/Israel/1977_Israel.pdf,Data/output/budget/full_text/Israel/pdf_bd66c3faf27f__1977_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",55.0,Total,1000000.0,covered_by_final_series,
1978_Israel.pdf,Data/input/finance_bills/Israel/1978_Israel.pdf,Data/output/budget/full_text/Israel/pdf_9667189f4390__1978_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",134.0,Total,519286.0,covered_by_final_series,
1979_Israel.pdf,Data/input/finance_bills/Israel/1979_Israel.pdf,Data/output/budget/full_text/Israel/pdf_6c49571c45fd__1979_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",146.0,Total Expenditures,1764000.0,covered_by_final_series,
1980_Israel.pdf,Data/input/finance_bills/Israel/1980_Israel.pdf,Data/output/budget/full_text/Israel/pdf_c7ce0a457682__1980_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",97.0,Verified against original Israel budget file,604700000.0,covered_by_final_series,
1981_Israel.pdf,Data/input/finance_bills/Israel/1981_Israel.pdf,Data/output/budget/full_text/Israel/pdf_5b87113cc1c8__1981_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",27.0,Verified against original Israel budget file,1000000000.0,covered_by_final_series,
1982_Israel.pdf,Data/input/finance_bills/Israel/1982_Israel.pdf,Data/output/budget/full_text/Israel/pdf_9e1684c876ad__1982_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",102.0,Verified against original Israel budget file,749000000.0,covered_by_final_series,
1983_Israel.pdf,Data/input/finance_bills/Israel/1983_Israel.pdf,Data/output/budget/full_text/Israel/pdf_19bd7b908893__1983_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",11.0,Verified against original Israel budget file,156300000.0,covered_by_final_series,
1984_Israel.pdf,Data/input/finance_bills/Israel/1984_Israel.pdf,Data/output/budget/full_text/Israel/pdf_395e64720e4b__1984_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",12.0,Verified against original Israel budget file,411000000.0,covered_by_final_series,
1985_Israel.pdf,Data/input/finance_bills/Israel/1985_Israel.pdf,Data/output/budget/full_text/Israel/pdf_1ec7bf3c83d4__1985_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",167.0,Total amount,2035.0,covered_by_final_series,
1986_Israel.pdf,Data/input/finance_bills/Israel/1986_Israel.pdf,Data/output/budget/full_text/Israel/pdf_4925fe56f7d6__1986_Israel.txt.gz,2,"National Council for R&D (Israel, pre-1992) | Office of the Chief Scientist (Israel, pre-2016)",180.0 | 216.0,Total | Chief Scientist,3708.0 | 486.0,covered_by_final_series,
1987_Israel.pdf,Data/input/finance_bills/Israel/1987_Israel.pdf,Data/output/budget/full_text/Israel/pdf_52dc18e00256__1987_Israel.txt.gz,2,"KAMEA Fund (קרן קמ""ח) | National Council for R&D (Israel, pre-1992)",196.0 | 146.0,Research funded by KAMEA | Total amount,3783.0 | 6400.0,covered_by_final_series,
1988_Israel.pdf,Data/input/finance_bills/Israel/1988_Israel.pdf,Data/output/budget/full_text/Israel/pdf_5324f7a6f8b7__1988_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",155.0,Total,5741.0,covered_by_final_series,
1989_Israel.pdf,Data/input/finance_bills/Israel/1989_Israel.pdf,Data/output/budget/full_text/Israel/pdf_89cbcc559a0f__1989_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",5.0,Total,7364.0,covered_by_final_series,
1990_Israel.pdf,Data/input/finance_bills/Israel/1990_Israel.pdf,Data/output/budget/full_text/Israel/pdf_748831ca4b49__1990_Israel.txt.gz,1,"National Council for R&D (Israel, pre-1992)",7.0,Total,17199.0,covered_by_final_series,
1991_Israel.pdf,Data/input/finance_bills/Israel/1991_Israel.pdf,Data/output/budget/full_text/Israel/pdf_020372c2d16a__1991_Israel.txt.gz,2,"KAMEA Fund (קרן קמ""ח) | National Council for R&D (Israel, pre-1992)",88.0 | 133.0,Research funded by KAMEA | Total,3300.0 | 39503.0,covered_by_final_series,
1992_Israel.pdf,Data/input/finance_bills/Israel/1992_Israel.pdf,Data/output/budget/full_text/Israel/pdf_c0f1d9b3a2c0__1992_Israel.txt.gz,1,Ministry of Science and Technology (Israel),42.0,Total,21708.0,covered_by_final_series,
1994_Israel.pdf,Data/input/finance_bills/Israel/1994_Israel.pdf,Data/output/budget/full_text/Israel/pdf_353c3c5fea00__1994_Israel.txt.gz,1,Ministry of Science and Technology (Israel),39.0,Total,56624.0,covered_by_final_series,
1995_Israel.pdf,Data/input/finance_bills/Israel/1995_Israel.pdf,Data/output/budget/full_text/Israel/pdf_bf50f9707de1__1995_Israel.txt.gz,2,Israeli Space Agency (סוכנות החלל הישראלית) | Ministry of Science and Technology (Israel),45.0 | 45.0,Israeli Space Agency | Total General,4644.0 | 152824.0,covered_by_final_series,
1996_Israel.pdf,Data/input/finance_bills/Israel/1996_Israel.pdf,Data/output/budget/full_text/Israel/pdf_b58665aaeac4__1996_Israel.txt.gz,1,Ministry of Science and Technology (Israel),44.0,Budget of the Ministry of Science,176579.0,covered_by_final_series,
1997_Israel.pdf,Data/input/finance_bills/Israel/1997_Israel.pdf,Data/output/budget/full_text/Israel/pdf_1e161ad92235__1997_Israel.txt.gz,1,Ministry of Science and Technology (Israel),41.0,Total General,184250.0,covered_by_final_series,
1998_Israel.pdf,Data/input/finance_bills/Israel/1998_Israel.pdf,Data/output/budget/full_text/Israel/pdf_d9a043ba65ad__1998_Israel.txt.gz,1,Ministry of Science and Technology (Israel),94.0,Total,825272.0,covered_by_final_series,
1999_Israel.pdf,Data/input/finance_bills/Israel/1999_Israel.pdf,Data/output/budget/full_text/Israel/pdf_149608a4556d__1999_Israel.txt.gz,1,Ministry of Science and Technology (Israel),38.0,Total,172618.0,covered_by_final_series,
2000_Israel.pdf,Data/input/finance_bills/Israel/2000_Israel.pdf,Data/output/budget/full_text/Israel/pdf_e71fb6060e4f__2000_Israel.txt.gz,1,Ministry of Science and Technology (Israel),36.0,Expenditure,636117.0,covered_by_final_series,
2001_Israel.pdf,Data/input/finance_bills/Israel/2001_Israel.pdf,Data/output/budget/full_text/Israel/pdf_2fd8823361f0__2001_Israel.txt.gz,1,Ministry of Science and Technology (Israel),37.0,Total General,722050.0,covered_by_final_series,
