country,canonical_name,year,amount_total,amount_primary,n_acts,acts,additive_flag,currency,unit,category
Israel,Israel Innovation Authority (from 2016),2017,175750.0,175750.0,1,2017-2018_Israel.pdf,single,ILS,thousand,innovation_instruments
Israel,Israel Innovation Authority (from 2016),2025,2008207.0,2008207.0,1,2025_Israel.pdf,single,ILS,thousand,innovation_instruments
Israel,Israeli Space Agency (סוכנות החלל הישראלית),1995,4644.0,4644.0,1,1995_Israel.pdf,single,ILS,thousand,science_agency
Israel,Israeli Space Agency (סוכנות החלל הישראלית),2004,405.0,405.0,1,2004_Israel.pdf,single,ILS,thousand,science_agency
Israel,Israeli Space Agency (סוכנות החלל הישראלית),2005,15.343,15.343,1,2005_Israel.pdf,single,ILS,thousand,science_agency
Israel,Israeli Space Agency (סוכנות החלל הישראלית),2007,444934.0,444934.0,1,2007_Israel.pdf,single,ILS,thousand,science_agency
Israel,Israeli Space Agency (סוכנות החלל הישראלית),2011,271935.0,271935.0,1,2011-2012_Israel.pdf,single,ILS,thousand,science_agency
Israel,Israeli Space Agency (סוכנות החלל הישראלית),2019,874951.0,874951.0,1,2019_Israel.pdf,single,ILS,thousand,science_agency
Israel,Israeli Space Agency (סוכנות החלל הישראלית),2021,561109.0,561109.0,1,2021_Israel.pdf,single,ILS,thousand,science_agency
Israel,Israeli Space Agency (סוכנות החלל הישראלית),2022,100000.0,100000.0,1,2022_Israel.pdf,single,ILS,thousand,science_agency
Israel,"KAMEA Fund (קרן קמ""ח)",1987,3783.0,3783.0,1,1987_Israel.pdf,single,ILS,thousand,innovation_instruments
Israel,"KAMEA Fund (קרן קמ""ח)",1991,3300.0,3300.0,1,1991_Israel.pdf,single,ILS,thousand,innovation_instruments
Israel,Ministry of Science and Technology (Israel),1992,21708.0,21708.0,1,1992_Israel.pdf,single,ILS,thousand,rd_ministry
Israel,Ministry of Science and Technology (Israel),1994,56624.0,56624.0,1,1994_Israel.pdf,single,ILS,thousand,rd_ministry
Israel,Ministry of Science and Technology (Israel),1995,152824.0,152824.0,1,1995_Israel.pdf,single,ILS,thousand,rd_ministry
Israel,Ministry of Science and Technology (Israel),1996,176579.0,176579.0,1,1996_Israel.pdf,single,ILS,thousand,rd_ministry
Israel,Ministry of Science and Technology (Israel),1997,184250.0,184250.0,1,1997_Israel.pdf,single,ILS,thousand,rd_ministry
Israel,Ministry of Science and Technology (Israel),1998,825272.0,825272.0,1,1998_Israel.pdf,single,ILS,thousand,rd_ministry
