country,year,canonical_name,category,gap_type,diagnosis,raw_row_match,raw_row_amount,raw_row_file,action,series_amount,prev_amount,next_amount
Switzerland,1977,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,,0.0
Switzerland,1978,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1982,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1983,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1984,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1985,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1986,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1987,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1988,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1989,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1990,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1991,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1994,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1995,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1996,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1997,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1998,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,1999,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,2000,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,2001,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,0.0
Switzerland,2002,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,0.0,0.0,3714600000.0
Switzerland,2003,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,3714600000.0,0.0,7429200000.0
Switzerland,2004,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,7429200000.0,3714600000.0,3714600000.0
Switzerland,2005,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,3714600000.0,7429200000.0,7494600000.0
Switzerland,2006,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,7494600000.0,3714600000.0,3714600000.0
Switzerland,2007,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,3714600000.0,7494600000.0,3714600000.0
Switzerland,2008,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,3714600000.0,3714600000.0,3714600000.0
Switzerland,2009,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,3714600000.0,3714600000.0,3700000000.0
Switzerland,2010,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,3700000000.0,3714600000.0,3714600000.0
Switzerland,2011,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,3714600000.0,3700000000.0,1984483331.0
Switzerland,2012,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,1984483331.0,3714600000.0,3714600000.0
Switzerland,2013,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,3714600000.0,1984483331.0,3714600000.0
Switzerland,2014,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,3714600000.0,3714600000.0,3714600000.0
Switzerland,2015,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,3714600000.0,3714600000.0,2529109000.0
Switzerland,2016,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,2529109000.0,3714600000.0,2353300000.0
Switzerland,2017,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,2353300000.0,2529109000.0,3714600000.0
Switzerland,2018,ETH-Bereich (ETH Domain block grant),science_agency,ok,,,,,none,3714600000.0,2353300000.0,3714600000.0
